gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,lineage
RN7SL832P,-0.011275010256870206,0.032276494912342864,0.09506694576570612,1.4505854,False,Kupffer
LINC00570,,1.0,1.0,0.0,False,Kupffer
LINC00276,0.006905785657297887,0.18976055827336788,0.3731109567275142,7.5120096,False,Kupffer
LINC00954,-0.005326461684603574,0.31182649518719147,0.5235530454212961,1.2725849,False,Kupffer
DNAJC27-AS1,0.0017776329853260318,0.735711658710517,0.9595600442458618,0.6614156,False,Kupffer
AGBL5-AS1,-0.010935090528367445,0.03785516657157104,0.10641370928751077,10.399409,False,Kupffer
LINC00486,,1.0,1.0,0.0,False,Kupffer
RMDN2-AS1,0.0035227211028913815,0.5035610869032873,0.7307956584443002,7.861313,False,Kupffer
CYP1B1-AS1,0.017211854353439707,0.0010814482728757463,0.004552633460935459,4.710898,False,Kupffer
SLC8A1-AS1,-0.010760722538761341,0.04102200033894514,0.11456953492721571,3.5058775,False,Kupffer
SIX3-AS1,,1.0,1.0,0.0,False,Kupffer
LINC01118,-0.01712134236841979,0.0011490175153237429,0.004786416977346559,10.606828,False,Kupffer
LINC01119,-0.010520858864286664,0.04574286624297309,0.12453026362045987,10.845631,False,Kupffer
LINC01122,-0.006635473470315597,0.20768412876990536,0.3921912541103464,10.218443,False,Kupffer
LINC00309,-0.006494379978171075,0.2175133387963759,0.40234132112780757,1.3288183,False,Kupffer
MEIS1-AS2,-0.006245007866365875,0.23569534148346336,0.42663175415212223,7.5973177,False,Kupffer
PCBP1-AS1,-0.042668627859034164,5.247724484232154e-16,7.945238999811138e-15,1.7187328,False,Kupffer
DGUOK-AS1,-0.05169832468784835,8.958374743490156e-23,2.2738462951858838e-21,1.8198991,False,Kupffer
DCTN1-AS1,8.803624473366784e-05,0.9866629099304487,1.0,8.181917,False,Kupffer
LBX2-AS1,-0.019618072123435873,0.0001949729334116984,0.0009726106447069117,1.2646422,False,Kupffer
LINC00342,-0.04593385437389156,2.6259053238021206e-18,4.443443714590647e-17,4.7726655,False,Kupffer
LINC01104,-0.006763439666118948,0.19905164983960846,0.383134252230726,8.884027,False,Kupffer
LINC01102,0.005266996021134955,0.3172595380277807,0.529584103129545,8.3298,False,Kupffer
LINC01114,-0.0272274932342667,2.3294289998573404e-07,1.703641717692275e-06,11.754522,False,Kupffer
RGPD4-AS1,-0.0038807775980075933,0.4611918611730605,0.6888112324941856,9.809353,False,Kupffer
SH3RF3-AS1,0.002788812393934563,0.5964299638301134,0.8288551671262283,9.9555235,False,Kupffer
LINC01123,,1.0,1.0,0.0,False,Kupffer
LINC01106,0.005110771205717209,0.3318268570615263,0.5397018990513195,8.995486,False,Kupffer
FAM138B,-0.004103298533276127,0.4358981153782587,0.6626436499324216,7.8660393,False,Kupffer
DPP10-AS1,-0.003963395342989993,0.4517063331365788,0.6803186134325786,8.993809,False,Kupffer
STEAP3-AS1,-0.015890176238643715,0.0025493570482330065,0.00960367968198666,9.969321,False,Kupffer
NIFK-AS1,-0.0623804791671487,1.9944293034955269e-32,6.374786995987554e-31,1.4489284,False,Kupffer
LINC01087,0.000787772603737476,0.881094045172148,1.0,8.0010805,False,Kupffer
C2orf27A,-0.026052110029732758,7.512631406674858e-07,5.314263036033117e-06,12.0151,False,Kupffer
CCNT2-AS1,-0.007290149323468157,0.16627469773187284,0.34169308777488766,2.4507742,False,Kupffer
ZEB2-AS1,-0.02920744926484177,2.9044602619758362e-08,2.3425693514814456e-07,0.5023787,False,Kupffer
TEX41,-0.01779780287371194,0.000725601088297168,0.0031740626638846092,10.670102,False,Kupffer
CCDC148-AS1,,1.0,1.0,0.0,False,Kupffer
CERS6-AS1,0.007893680731244536,0.13390548552420883,0.294046905871227,9.729987,False,Kupffer
LINC01124,,1.0,1.0,0.0,False,Kupffer
HOXD-AS2,,1.0,1.0,0.0,False,Kupffer
LINC01116,-0.027941404973434527,1.1171569767613764e-07,8.608093490580963e-07,1.2133803,False,Kupffer
LINC01117,0.001053399204226991,0.8414651476057419,1.0,9.168381,False,Kupffer
TTN-AS1,-0.003937410292567221,0.4546777822927055,0.6836009165829353,1.2126045,False,Kupffer
LINC01090,,1.0,1.0,0.0,False,Kupffer
OSGEPL1-AS1,-0.01916823225520602,0.00027263523342239276,0.001314436907505726,11.219,False,Kupffer
CFLAR-AS1,0.0014496979429963449,0.7831094894677688,0.9997388896607758,0.78884315,False,Kupffer
IDH1-AS1,-0.011141740595578742,0.03437357512114088,0.09954495077028382,1.4642067,False,Kupffer
LINC00607,-0.0021371280005851438,0.6848904332254159,0.912130314619651,11.073082,False,Kupffer
DIRC3,-0.06549097087272499,1.4195372741563682e-35,4.900242670387782e-34,6.567488,False,Kupffer
LINC00608,-0.011013939908864803,0.036492865281096985,0.10363532716820531,9.162515,False,Kupffer
CCDC140,-0.0025263746316254946,0.6314340785182063,0.8635936763252172,9.15542,False,Kupffer
BOK-AS1,0.00500136942064544,0.3422814361020859,0.5517671701538641,8.998323,False,Kupffer
EGOT,-0.005772522061602109,0.273036361766161,0.4798989413527432,10.875435,False,Kupffer
BHLHE40-AS1,-0.013248774564369166,0.011876568683182417,0.03972666191312568,10.750157,False,Kupffer
GRM7-AS1,0.0032860640910852552,0.5326536742218986,0.7623219251301798,11.723792,False,Kupffer
LMCD1-AS1,-0.010179728899569177,0.053238748246581466,0.1413693530363071,10.275529,False,Kupffer
PRRT3-AS1,-0.007707045452243095,0.14334776953426592,0.3077341420598793,10.004427,False,Kupffer
LINC00852,-0.0021125149886557556,0.6883278969428174,0.9138876539410021,1.7043877,False,Kupffer
GHRLOS,0.003849219062824456,0.4648443344503692,0.6904658530648341,1.9393578,False,Kupffer
HDAC11-AS1,0.0038572741589219446,0.4639105399307356,0.6902668895865945,8.893361,False,Kupffer
TPRXL,-0.005060814023540854,0.3365749652407164,0.5449609662340305,8.55862,False,Kupffer
FGD5-AS1,-0.0446291897276435,2.2826315335305664e-17,3.7168132328997716e-16,0.6592541,False,Kupffer
SH3BP5-AS1,-0.021469183369412725,4.561201197197426e-05,0.00024601978957383615,3.605319,False,Kupffer
EAF1-AS1,-0.0048589001692766285,0.3562081339885711,0.567172729948592,0.85416365,False,Kupffer
LINC00691,-0.009622947010831957,0.06766224179689363,0.17174269020799765,9.46421,False,Kupffer
LINC00692,,1.0,1.0,0.0,False,Kupffer
RBMS3-AS3,-0.032005182709753645,1.2115442735706109e-09,1.112300753288763e-08,12.019355,False,Kupffer
RBMS3-AS2,-0.008782885605332566,0.09536964285178223,0.22879200066273325,9.285311,False,Kupffer
OSBPL10-AS1,0.008870916545490794,0.09209574419462503,0.22262920795507396,7.583997,False,Kupffer
ACVR2B-AS1,-0.011013879469821455,0.03649389328933615,0.10363532716820531,9.194937,False,Kupffer
ENTPD3-AS1,-0.04993028377580257,2.384856200702873e-21,5.145327253016448e-20,0.82562685,False,Kupffer
VIPR1-AS1,-0.00811034694804169,0.12355551935175138,0.2741090313639111,3.7009077,False,Kupffer
SNRK-AS1,-0.0024409180377396316,0.6430183711763915,0.8738974083861825,10.367782,False,Kupffer
ZNF197-AS1,,1.0,1.0,0.0,False,Kupffer
LIMD1-AS1,0.005566691659530972,0.2905057202119842,0.49842233905157524,3.0103626,False,Kupffer
KIF9-AS1,-0.02253404931593244,1.874704925093891e-05,0.00011157726554179503,2.7454967,False,Kupffer
PRKAR2A-AS1,-0.006539558692083105,0.21433023493390416,0.40036145616441404,3.6895838,False,Kupffer
ARIH2OS,-0.06380157787554133,7.596940411912038e-34,2.521599836723111e-32,1.6792331,False,Kupffer
BSN-AS1,,1.0,1.0,0.0,False,Kupffer
SEMA3B-AS1,,1.0,1.0,0.0,False,Kupffer
ZMYND10-AS1,,1.0,1.0,0.0,False,Kupffer
ITIH4-AS1,-5.565509724542219e-06,0.9991568115184473,1.0,8.490248,False,Kupffer
WNT5A-AS1,-0.001852434986085001,0.7250324535655702,0.9552717670642551,10.225638,False,Kupffer
FLNB-AS1,,1.0,1.0,0.0,False,Kupffer
THOC7-AS1,,1.0,1.0,0.0,False,Kupffer
PSMD6-AS2,-0.01204413608894279,0.0221942927782573,0.06990392214465711,2.3354874,False,Kupffer
PRICKLE2-AS3,-0.0035607291858001737,0.49896813942396206,0.727380919464323,8.854234,False,Kupffer
ADAMTS9-AS2,0.00013819089728586234,0.9790661357162593,1.0,8.622357,False,Kupffer
FOXP1-AS1,-0.0087810082644072,0.09544046377587946,0.22879200066273325,9.279962,False,Kupffer
LINC00877,0.03444652223543681,6.043618326202346e-11,6.360539775015396e-10,2.6633725,False,Kupffer
LINC00870,,1.0,1.0,0.0,False,Kupffer
LINC00960,-0.03278591675587287,4.752352217393393e-10,4.506901058912635e-09,12.418425,False,Kupffer
LINC00971,-0.0021486258262819642,0.6832868700003769,0.912130314619651,10.30221,False,Kupffer
ST3GAL6-AS1,-0.011500490743001088,0.028977830863669427,0.08744009802568782,10.0064535,False,Kupffer
ZBTB11-AS1,-0.016287902020690834,0.0019817374183561266,0.0076010639646281655,1.33638,False,Kupffer
LINC00882,0.04867765745988074,2.278633467563744e-20,4.661307351113151e-19,13.257359,False,Kupffer
LINC00636,-0.006943226359081171,0.1873706922397731,0.370024959732092,7.4690113,False,Kupffer
PLCXD2-AS1,,1.0,1.0,0.0,False,Kupffer
SIDT1-AS1,-0.021066367611984407,6.320062966148741e-05,0.00033667989751767676,11.02056,False,Kupffer
ZBTB20-AS1,-0.0037711313797039753,0.4739507063349346,0.6991785633624762,9.948215,False,Kupffer
ZBTB20-AS2,-0.02477827547737316,2.530869717113445e-06,1.7197957211566166e-05,3.23485,False,Kupffer
ZBTB20-AS3,0.008604783989571775,0.1022780502275909,0.24182454067509848,7.5775394,False,Kupffer
ZBTB20-AS4,-0.0041138984120166885,0.43471353455608597,0.6626436499324216,10.3526325,False,Kupffer
ARHGAP31-AS1,0.004274555263649739,0.41698834552738523,0.6403219611924083,1.595314,False,Kupffer
MYLK-AS1,-0.006063201072312455,0.24961189382194707,0.4450724470420254,2.1976132,False,Kupffer
RUVBL1-AS1,0.006649981346191866,0.20669201062017337,0.39149391997249006,9.673809,False,Kupffer
NPHP3-AS1,-0.004097535563035886,0.43654293166790603,0.6626436499324216,9.295306,False,Kupffer
BFSP2-AS1,-0.0013712137461232036,0.7945810830189853,1.0,8.869273,False,Kupffer
IL20RB-AS1,,1.0,1.0,0.0,False,Kupffer
ATP1B3-AS1,0.0003238113159332856,0.9509726675817166,1.0,12.144395,False,Kupffer
PLS1-AS1,-0.01168032935979438,0.026558976658006484,0.08042244510827928,9.385367,False,Kupffer
SLC9A9-AS2,,1.0,1.0,0.0,False,Kupffer
TM4SF1-AS1,,1.0,1.0,0.0,False,Kupffer
WWTR1-AS1,-0.000572235590768841,0.9134751581565614,1.0,7.7843685,False,Kupffer
SIAH2-AS1,-0.01170550573169153,0.026234672339559603,0.07972014869380259,9.278247,False,Kupffer
CLRN1-AS1,-0.0009739642017948885,0.8532787744089104,1.0,7.661648,False,Kupffer
MBNL1-AS1,-0.03448426579031339,5.760337119628946e-11,6.137248066962692e-10,2.149785,False,Kupffer
TIPARP-AS1,-0.015020630126014178,0.004340663861799379,0.015479309556747372,1.1538625,False,Kupffer
LINC00886,-0.016926907390400134,0.0013075602798122816,0.0053227571767830145,1.6147423,False,Kupffer
LINC00880,-0.003580140619169159,0.4966310521467306,0.7256432550789134,9.077613,False,Kupffer
LINC00881,-0.013217121023459495,0.012080655803592116,0.040151774077655036,9.41746,False,Kupffer
IL12A-AS1,-0.009082405915023399,0.0845987089705261,0.20800195396456986,8.154256,False,Kupffer
TERC,-0.0065054524021646324,0.216730095130124,0.40234132112780757,10.800085,False,Kupffer
SEC62-AS1,-0.0018217512971504379,0.729406720184029,0.9594864912295841,9.912562,False,Kupffer
NAALADL2-AS2,,1.0,1.0,0.0,False,Kupffer
LINC00501,-0.006703675993843176,0.20305004777135888,0.38692706750674655,8.829208,False,Kupffer
LINC00578,-0.012242398678180041,0.020089263277484355,0.06469042615100373,9.7009325,False,Kupffer
PEX5L-AS1,0.00030070404341392003,0.9544673264810281,1.0,8.304088,False,Kupffer
MCCC1-AS1,,1.0,1.0,0.0,False,Kupffer
KLHL6-AS1,-0.017289109345513583,0.0010267029168623625,0.00436475180912423,4.238579,False,Kupffer
YEATS2-AS1,-0.01639245638357417,0.0018531374477373506,0.007203863141429431,9.884533,False,Kupffer
ABCC5-AS1,-0.0098422598068278,0.06163731665144131,0.1601331803173882,7.725622,False,Kupffer
ADIPOQ-AS1,,1.0,1.0,0.0,False,Kupffer
LPP-AS2,-0.015883839670388842,0.0025594974818736174,0.00960367968198666,2.3963785,False,Kupffer
LPP-AS1,0.005490861615866121,0.29712714890820346,0.5043800298045754,8.9297495,False,Kupffer
TPRG1-AS1,-0.02481844600734821,2.4378715737813804e-06,1.6697485461693105e-05,1.9210205,False,Kupffer
OSTN-AS1,0.0026015264467181974,0.6213208240650472,0.8511109066160885,9.176241,False,Kupffer
OPA1-AS1,,1.0,1.0,0.0,False,Kupffer
LINC00887,-0.01111630611453316,0.034786761155939636,0.10037742069877505,11.291583,False,Kupffer
TMEM44-AS1,-0.02100515644282589,6.637930704002602e-05,0.00035144381580087396,1.3209033,False,Kupffer
XXYLT1-AS2,-0.006702889054467809,0.20310308410261438,0.38692706750674655,8.437082,False,Kupffer
TNK2-AS1,-0.007289829697849624,0.16629327562624893,0.34169308777488766,11.837902,False,Kupffer
LINC00885,0.006312154020615652,0.23069706932578896,0.4209124118988496,10.063537,False,Kupffer
TM4SF19-AS1,-0.004691842126590905,0.3729866062861531,0.587717951030188,2.1672134,False,Kupffer
UBXN7-AS1,-0.006501941452480654,0.21697823345487247,0.40234132112780757,3.0708265,False,Kupffer
LINC01063,0.010122219172397279,0.05459839807203155,0.14409301998826674,1.0716748,False,Kupffer
NCBP2-AS1,-6.633016357417753e-05,0.989951080039932,1.0,10.30931,False,Kupffer
DLG1-AS1,-0.0029158052599482427,0.579815020902249,0.8152330408538334,9.007033,False,Kupffer
LMLN-AS1,,1.0,1.0,0.0,False,Kupffer
NOP14-AS1,-0.030957659906231547,4.111185639217691e-09,3.478385496710654e-08,1.4933562,False,Kupffer
STX18-AS1,-0.017855766896646044,0.0006970741519004169,0.0030711974627026677,2.1712856,False,Kupffer
AFAP1-AS1,-0.007327762231907399,0.16409936915874665,0.3396109246618666,8.681786,False,Kupffer
LINC01085,-0.006290982753494174,0.2322648323868695,0.42224444269359745,9.219954,False,Kupffer
LINC00504,-0.017291674091641132,0.0010249302307117703,0.00436475180912423,11.436319,False,Kupffer
TAPT1-AS1,-0.07020009091561125,1.2485572105218966e-40,6.33826395694351e-39,2.0334535,False,Kupffer
UGDH-AS1,-0.01304633716618906,0.01323631962020891,0.04376606832275973,3.1989555,False,Kupffer
LINC00682,-0.007986000499288581,0.12941627981251305,0.2856425817856746,8.344162,False,Kupffer
IGFBP7-AS1,-0.004449834226894333,0.3981445023495924,0.6157682894761618,8.638675,False,Kupffer
LINC01094,-0.05757409667318317,7.317721578950619e-28,2.0371592653659304e-26,1.9500642,False,Kupffer
LINC01088,-0.010036515191622788,0.056678266576304155,0.14912604894923928,9.137964,False,Kupffer
LINC00989,-0.00837868817350429,0.11161517461586845,0.25729757907608675,8.335171,False,Kupffer
THAP9-AS1,0.0043629675983849975,0.4074184098453123,0.6283180444772665,0.8147254,False,Kupffer
WDFY3-AS1,0.0011264929702842917,0.8306259705930641,1.0,8.802619,False,Kupffer
FAM13A-AS1,-0.0227530796195916,1.5538055982100367e-05,9.377162456330501e-05,2.153336,False,Kupffer
TET2-AS1,-0.008203561333975233,0.11929956999254195,0.26857452791770453,7.3813744,False,Kupffer
SEC24B-AS1,-0.014872330530002623,0.004741097851560768,0.016700275289375278,1.4436636,False,Kupffer
SNHG8,-0.11515422223853101,1.1146519303376436e-106,1.9238892317627727e-104,0.73252344,False,Kupffer
IL21-AS1,,1.0,1.0,0.0,False,Kupffer
LINC01091,-0.005027973112094582,0.339719969626317,0.5490230969803588,9.41298,False,Kupffer
LINC00500,0.005533541927345064,0.293388019906729,0.5013739825336776,8.929589,False,Kupffer
SMARCA5-AS1,-0.00709921108665864,0.1776529836359032,0.35407511519118817,9.673366,False,Kupffer
HHIP-AS1,-0.004461054365084696,0.3969559813231573,0.6157682894761618,10.1829815,False,Kupffer
LINC01095,0.001791063741019965,0.73379036409215,0.9594864912295841,10.397038,False,Kupffer
FAM218A,-0.011375244263094355,0.03077237371846335,0.09125965126815763,9.998067,False,Kupffer
HAND2-AS1,-0.01126625022530892,0.03241089249917256,0.09513809600947593,10.381975,False,Kupffer
LINC01099,-0.004106840221282654,0.43550211001973643,0.6626436499324216,7.9892254,False,Kupffer
WWC2-AS2,-0.017000354332944455,0.0012454380910355122,0.005142646280208838,3.3935776,False,Kupffer
LINC01093,-0.010207937541561614,0.052582245752633185,0.14049064422452767,10.827763,False,Kupffer
LINC01018,-0.008743791299730293,0.09685315100815725,0.23153537207767233,8.720333,False,Kupffer
MIR4458HG,-0.013823130857237574,0.0086683430601493,0.02968563516233669,2.1807554,False,Kupffer
SNHG18,0.015457257716219593,0.003333296292561184,0.012240998725448093,10.710082,False,Kupffer
GDNF-AS1,,1.0,1.0,0.0,False,Kupffer
LIFR-AS1,-0.003336385592461384,0.5263971200418182,0.7558747331049736,9.138172,False,Kupffer
LINC00604,-0.005168491294707309,0.3263951089993732,0.5382699632384363,8.855135,False,Kupffer
NNT-AS1,-0.07474198410832733,7.729334990915879e-46,4.446944064773602e-44,1.8402891,False,Kupffer
PART1,0.0032997247199341717,0.5309515118949517,0.7611480976168493,11.155279,False,Kupffer
C5orf64,-0.010492733582236796,0.04632527323252825,0.12571921635116942,9.892829,False,Kupffer
MAST4-AS1,0.0021571415237004897,0.6821001340862334,0.912130314619651,9.166195,False,Kupffer
ZBED3-AS1,-0.028028774310520605,1.0198237647827183e-07,8.000980990977144e-07,4.892477,False,Kupffer
CKMT2-AS1,-0.03606268131567081,7.394401046955727e-12,8.077681143699736e-11,2.1589746,False,Kupffer
VCAN-AS1,0.00778816819953695,0.1391826656946999,0.29953775684420453,9.2391615,False,Kupffer
LINC00461,0.0011328342066590936,0.8296871057961558,1.0,8.357226,False,Kupffer
MEF2C-AS1,-0.02369218862750779,6.817450599267289e-06,4.263376715338891e-05,1.8088412,False,Kupffer
LUCAT1,0.06980543646776147,3.4162980539587084e-40,1.4741326102831826e-38,2.2512953,False,Kupffer
RGMB-AS1,-0.015501026657511565,0.003245078173238491,0.011967959245747083,10.454032,False,Kupffer
LINC00491,,1.0,1.0,0.0,False,Kupffer
LINC01023,-0.030054448520227577,1.1428807241227384e-08,9.483712162672339e-08,1.802144,False,Kupffer
STARD4-AS1,-0.03125719293096759,2.9104085861385205e-09,2.5116826098375432e-08,3.41535,False,Kupffer
EPB41L4A-AS1,-0.11443719827468223,2.2694597686297385e-105,2.7979196861820923e-103,1.054898,False,Kupffer
LINC00992,,1.0,1.0,0.0,False,Kupffer
SMAD5-AS1,-0.012882019546358542,0.01443940127689933,0.04738100114815255,10.234283,False,Kupffer
ARHGAP26-AS1,0.003405080040560831,0.5179172452972864,0.7461812732747215,8.822199,False,Kupffer
GRPEL2-AS1,,1.0,1.0,0.0,False,Kupffer
SAP30L-AS1,-0.002099665906470144,0.6901249716813944,0.9148661298940759,9.7283535,False,Kupffer
PRR7-AS1,-0.018655114287203275,0.0003962849753087359,0.0018486158577915625,2.193262,False,Kupffer
C5orf60,0.002824152213024995,0.5917845874467761,0.826391745900595,8.6573925,False,Kupffer
LINC00847,-0.06799370234906982,3.2268908810203023e-38,1.2658212865093277e-36,1.2864058,False,Kupffer
CTC-338M12.4,-0.023051689167955948,1.1997043073007187e-05,7.376080957371765e-05,2.9060717,False,Kupffer
TRIM52-AS1,-0.047054871028954504,3.900827148744091e-19,7.162582615672661e-18,0.75304365,False,Kupffer
LINC01011,-0.04235089201611067,8.610026513762979e-16,1.1984601421576533e-14,2.3974113,False,Kupffer
LY86-AS1,0.004911539395808547,0.35102145506310534,0.5630697318205574,12.644379,False,Kupffer
HULC,-0.027502189167216973,1.7594303771484867e-07,1.3319196627010037e-06,12.341154,False,Kupffer
TFAP2A-AS1,-0.006874922376098153,0.19174740925607303,0.3760863958817978,7.5381536,False,Kupffer
GFOD1-AS1,-0.00048122509883936296,0.9271945180533804,1.0,8.041905,False,Kupffer
JARID2-AS1,-0.004721543099420528,0.3699683426539071,0.586916690643974,2.6537046,False,Kupffer
CASC15,-0.011296483149056125,0.03194907318465454,0.09442482930944134,2.1073418,False,Kupffer
HCG11,-0.061879989809746724,6.195327239535197e-32,1.9094883598995985e-30,1.7694793,False,Kupffer
LINC00240,-0.006486348606239205,0.21808273603462566,0.40234132112780757,7.460369,False,Kupffer
ZSCAN16-AS1,0.005074536848372799,0.33526636662835196,0.5438625458651649,0.7255442,False,Kupffer
HCG14,-0.010795084909498742,0.04038074215350743,0.11314474181323675,10.043847,False,Kupffer
HCG15,0.005232435106720361,0.32044552404905813,0.5338696665141643,9.654435,False,Kupffer
HCG9,-0.003756002200948343,0.47572630018863776,0.6994068093062936,8.622198,False,Kupffer
HCG17,0.00548679738801935,0.2974848611477739,0.5043800298045754,10.39273,False,Kupffer
HCG18,-0.03213827066228707,1.0344711874303903e-09,9.703789508178553e-09,1.2780077,False,Kupffer
MDC1-AS1,-0.009020173397194428,0.08675165928527921,0.21208691774276475,8.086661,False,Kupffer
HCG20,-0.003758121173083782,0.47547739347758095,0.6994068093062936,10.731449,False,Kupffer
HCG21,,1.0,1.0,0.0,False,Kupffer
HCG22,,1.0,1.0,0.0,False,Kupffer
HCG27,-0.020939439341760176,6.996010935335263e-05,0.0003681437461703861,4.2212653,False,Kupffer
LINC01149,-0.00988157081081939,0.06060576735668078,0.15801443271545473,7.772334,False,Kupffer
DDX39B-AS1,0.004644544968142651,0.3778243963607761,0.590692851556793,9.951735,False,Kupffer
C6orf47-AS1,-0.008149700683876828,0.12174448373041692,0.2707873439673964,10.064722,False,Kupffer
SAPCD1-AS1,-0.006820370896932179,0.19529655732320833,0.3787436606065815,8.732143,False,Kupffer
HLA-DQB1-AS1,0.003867551706044692,0.4627206237650507,0.6896854893078389,9.075395,False,Kupffer
HCG24,-0.007466890228617643,0.1562390707726519,0.330476269796075,7.421609,False,Kupffer
HCG25,-0.009723369497608788,0.06484586676250595,0.16605929678350928,1.4682856,False,Kupffer
GGNBP1,,1.0,1.0,0.0,False,Kupffer
LINC00336,,1.0,1.0,0.0,False,Kupffer
BTBD9-AS1,,1.0,1.0,0.0,False,Kupffer
LINC00951,,1.0,1.0,0.0,False,Kupffer
TRAM2-AS1,-0.03286598866038138,4.3121723993253757e-10,4.134894200686444e-09,2.5805936,False,Kupffer
LINC00472,-0.01696536702090668,0.0012746827192684279,0.005213512733311153,11.121014,False,Kupffer
KCNQ5-AS1,,1.0,1.0,0.0,False,Kupffer
HMGN3-AS1,-0.020707361880885528,8.412292182037232e-05,0.0004373378405480802,3.7852263,False,Kupffer
LINC00222,-0.015007789774180498,0.004374081628222184,0.015534289897760267,10.252114,False,Kupffer
TRAF3IP2-AS1,-0.025421147220758958,1.3808201382119674e-06,9.610062736104256e-06,1.2611327,False,Kupffer
LINC01013,-0.012147793964982266,0.02107093885363248,0.06734896381735123,11.171189,False,Kupffer
LINC01010,-0.0024993059094606416,0.6350938423357293,0.8659558903053287,4.2593136,False,Kupffer
STXBP5-AS1,-0.0012389513358919033,0.8140127994741325,1.0,3.9865208,False,Kupffer
EZR-AS1,-0.0011014649700298558,0.8343338909729566,1.0,8.076526,False,Kupffer
AIRN,-0.003520328110498711,0.5038510043735326,0.7307956584443002,10.379317,False,Kupffer
CAHM,-0.03489682645362678,3.397221641982397e-11,3.664752846288511e-10,1.6199145,False,Kupffer
KIF25-AS1,,1.0,1.0,0.0,False,Kupffer
LINC00242,0.006478311289006554,0.21865362642982822,0.40234132112780757,9.169909,False,Kupffer
LINC00574,0.0003232808895460485,0.9510528770033324,1.0,9.736548,False,Kupffer
PSMG3-AS1,0.0017751265452701985,0.7360703931526773,0.9595600442458618,0.69729376,False,Kupffer
KIAA0087,-0.0005671760364738026,0.9142372215295208,1.0,7.7361927,False,Kupffer
HOTAIRM1,-0.02800080121169567,1.0500574077136477e-07,8.16395984555746e-07,1.2473254,False,Kupffer
HOXA-AS2,-0.037025928761552064,2.0227991935862675e-12,2.3275676054199317e-11,2.5963883,False,Kupffer
HOXA-AS3,-0.003162221434398989,0.5482098252368087,0.7819918664121751,8.189917,False,Kupffer
HOXA10-AS,-0.005114685855323085,0.33145663269838643,0.5397018990513195,10.228226,False,Kupffer
HOXA11-AS,,1.0,1.0,0.0,False,Kupffer
HOTTIP,-0.0038795303139721017,0.461335912377334,0.6888112324941856,8.759826,False,Kupffer
JAZF1-AS1,0.002256949134816591,0.6682503343008394,0.8968896399714221,4.1062365,False,Kupffer
ELMO1-AS1,-0.01561189586858474,0.003031053298756449,0.011226605136595775,10.014644,False,Kupffer
POU6F2-AS1,,1.0,1.0,0.0,False,Kupffer
LINC00265,-0.0016637058981462496,0.7520745638755921,0.973073985943982,4.461692,False,Kupffer
INHBA-AS1,-0.021791963058601902,3.498059897597118e-05,0.00019602764231339693,1.5958996,False,Kupffer
LINC00957,-0.02022580503635136,0.00012259739489328564,0.0006297711416244375,2.43429,False,Kupffer
SNHG15,-0.044028826272409956,6.04937131910198e-17,9.66779157108335e-16,0.3792107,False,Kupffer
LINC00525,,1.0,1.0,0.0,False,Kupffer
LINC00174,-0.01677357717547027,0.0014465666070272959,0.005752935400297495,2.4656873,False,Kupffer
TP53TG1,-0.06686830883194361,5.124379855415447e-37,1.922756441401535e-35,0.7234447,False,Kupffer
PCOLCE-AS1,0.0027226702925261374,0.6051685796638017,0.836955904246572,8.623883,False,Kupffer
NFE4,-0.018346557444440064,0.0004940871691254182,0.00228019907462693,10.964648,False,Kupffer
LINC01004,-0.005507247146279792,0.2956878974409872,0.5043056432639762,1.2235084,False,Kupffer
KMT2E-AS1,0.007145978885134026,0.17481381173473692,0.3508472547141348,0.6799636,False,Kupffer
SLC26A4-AS1,-0.0007574152779672458,0.8856440273364107,1.0,7.93884,False,Kupffer
ST7-AS1,-0.01901998159607782,0.0003040261761214996,0.001449583370126266,11.450871,False,Kupffer
ST7-OT4,-0.024728618172459495,2.650542598827807e-06,1.759552509837229e-05,2.8026962,False,Kupffer
ST7-AS2,,1.0,1.0,0.0,False,Kupffer
POT1-AS1,-0.008435974865729808,0.10918805144783915,0.254673752431041,10.959376,False,Kupffer
LINC-PINT,-0.06855483151030153,7.990231976969967e-39,3.283604855297658e-37,1.2182643,False,Kupffer
NDUFB2-AS1,-0.013540672421827774,0.010133981560776873,0.03443159876752142,1.4412708,False,Kupffer
WEE2-AS1,-0.011060203850884852,0.03571316562418481,0.10239356124143353,10.242574,False,Kupffer
TRBV11-2,-0.006243490000077363,0.23580920826252874,0.42663175415212223,7.9788923,False,Kupffer
EPHA1-AS1,-0.0750678257567399,3.17640499372563e-46,1.9580267925608707e-44,2.164611,False,Kupffer
OR2A1-AS1,-0.020062188963786393,0.0001390813003102799,0.0007060421303986561,4.651679,False,Kupffer
ATP6V0E2-AS1,-0.013367467542517334,0.011138253608736373,0.037401995581087505,10.754223,False,Kupffer
LINC00996,-0.05077807404920118,5.013547452931019e-22,1.201858736633186e-20,5.5252495,False,Kupffer
PRKAG2-AS1,0.012058824463319002,0.022032011083182056,0.06964698009079162,0.9312676,False,Kupffer
LINC01003,-0.011006088190984363,0.03662662200035066,0.10363532716820531,0.54328513,False,Kupffer
PAXIP1-AS2,-0.04095592410719361,7.25335960674697e-15,9.34276020988453e-14,2.469685,False,Kupffer
