gene,lineage,rho_main,rho_roots_median,rho_roots_min,rho_roots_max,sign_consistent_frac
DNM1P35,Kupffer,0.004078545741675334,0.005129640643758929,-0.013387568703320883,0.009940476270398195,0.65
DNM3OS,Kupffer,0.01616293731076659,0.015315375047286377,-0.012654526351075229,0.017638233366450685,0.8
DNMBP-AS1,Kupffer,0.05287207876026333,0.05175913994816314,-0.05236797695029072,0.056064590287967724,0.85
DOCK9-AS1,Kupffer,0.034101419480512755,0.03404543537029682,-0.03674716883869988,0.03468844700995381,0.85
DPP10-AS1,Kupffer,-0.008579824488706568,-0.002217236443960915,-0.011269020546636671,0.0070983833619258085,0.55
DPYD-AS1,Kupffer,0.002801024789385507,0.0029699004989225163,0.0001570644620765794,0.0072877910365153845,1.0
DPYD-AS2,Kupffer,0.0038833920136044685,0.005045299880783914,0.0016190607248518095,0.010160936145918207,1.0
DSCAM-AS1,Kupffer,0.005414708371415868,0.00413367414759706,-0.007813530236084025,0.009112467486193024,0.75
DSCR9,Kupffer,0.008244116532790915,0.006029779656578039,0.0002573468203361982,0.00860043487052561,1.0
EAF1-AS1,Kupffer,-0.002500046798657687,0.0004915851890590992,-0.007501157969965996,0.00959089418039452,0.55
EDNRB-AS1,Kupffer,0.00500856544565835,0.003263902560236958,-0.004201407453546925,0.009399064546028587,0.75
EDRF1-AS1,Kupffer,0.001299581860391868,0.0019818501638878185,-0.001717019729723757,0.006938476929445954,0.9
EFCAB14-AS1,Kupffer,0.008323159969894849,0.008322908666759603,-0.0073476011836426484,0.008336730339415194,0.85
EGOT,Kupffer,0.02149502901083687,0.021094951850108103,-0.025353158188586064,0.02486738159946745,0.65
ELFN2,Kupffer,0.006827906291728353,0.006823131532087236,-0.007571260977521914,0.006912344150205429,0.75
ELMO1-AS1,Kupffer,0.002700878811653958,0.0014919525991776194,-0.006002826620244189,0.006266122250044302,0.65
ENO1-AS1,Kupffer,-0.0015358390605694403,-0.002474695101271375,-0.011744069436067357,0.004935002543724699,0.8
ENTPD1-AS1,Kupffer,0.02400093957277696,0.02198988820753376,-0.022078189748562026,0.03136418329156107,0.65
ENTPD3-AS1,Kupffer,0.02958209849756591,0.017278209499061954,-0.00794126706102249,0.03217578964292192,0.85
EPB41L4A-AS1,Kupffer,0.01770076875377974,0.00998602269287007,-0.07266503106690501,0.04377401337601213,0.6
EPHA1-AS1,Kupffer,-0.02733339511368864,-0.026780120103810784,-0.04390315052898266,0.015861963283900504,0.85
EPN2-AS1,Kupffer,-0.006094180772002942,0.00044005083617699916,-0.009908946486116638,0.005230665590695874,0.5
EXTL3-AS1,Kupffer,-0.006070583086105256,-0.0024423833960362036,-0.008714540617359125,0.004687044506611928,0.65
EZR-AS1,Kupffer,-0.003189036836291233,0.0009011730571275261,-0.008983584619693034,0.006494678329242642,0.55
FAM106A,Kupffer,0.005786461449826355,0.00630392304376955,-0.010042310027776922,0.013912068767969903,0.85
FAM138B,Kupffer,0.007267686785306735,0.007257634659743353,-0.0086367862876883,0.007414447822571837,0.8
FAM13A-AS1,Kupffer,-0.0004885043895652312,0.0030296421701465986,-0.004106924080326214,0.017287398401383536,0.7
FAM182B,Kupffer,-0.0006722706055402167,-0.0013421838580104121,-0.005865003195646062,0.00046756604163614434,0.75
FAM201A,Kupffer,-0.016148904149697083,-0.0070278152853765225,-0.01600820672512879,0.00876922966143006,0.65
FAM215A,Kupffer,,,,,0.0
FAM218A,Kupffer,0.007839914572539759,0.0033602037673785214,-0.0010651640990342025,0.008209687060028482,0.7
FAM222A-AS1,Kupffer,,,,,0.0
FAM224B,Kupffer,0.006827403685449978,0.006821372410110552,-0.007519492530848736,0.006921391063221039,0.75
FAM225A,Kupffer,0.022731438182640423,0.019535252811810115,-0.01762451150662596,0.02843180721608173,0.85
FAM225B,Kupffer,-0.001629217858415477,4.79185696952182e-05,-0.010170082372448215,0.013227702826910798,0.5
FAM230A,Kupffer,0.002597385911009412,0.002568368836278346,-0.011354422958142504,0.013064620829606717,0.65
FAM230C,Kupffer,0.010504108031054078,0.008087157286753353,-0.014770458396335572,0.011574982359263412,0.65
FAM27E3,Kupffer,-0.0037612174925989025,-0.0018292025806391063,-0.009117589306100946,0.008958110967737144,0.6
FAM41C,Kupffer,0.006327799745887689,0.006914018353873137,-0.012995042829670378,0.017337101204459086,0.65
FAM53B-AS1,Kupffer,0.003749799774822117,0.00356886650825658,-0.0013633744490987806,0.0048072148210937535,0.85
FAM66B,Kupffer,0.00931300979612922,0.0088745211503119,-0.01173537780118613,0.012076661909672933,0.65
FAM66C,Kupffer,0.007016061183767859,0.004849188467889683,-0.024106191379072273,0.014847142345797143,0.65
FAM66D,Kupffer,0.010869912524468854,0.009537725264774735,-0.006119186605242702,0.011922014233327055,0.85
FAM66E,Kupffer,0.006053892623030402,0.006033788371897868,-0.008780029076979575,0.00617853898338365,0.65
FAM74A4,Kupffer,0.02144138622072123,0.021407378865855118,-0.022032897759696586,0.021748216523511627,0.85
FAM74A6,Kupffer,0.0063803416501067136,0.004610918345999712,-0.011580306512048418,0.008831074974118114,0.65
FAM83A-AS1,Kupffer,0.02088029526810561,0.018665994031470533,-0.025896516321733728,0.022293064763653548,0.65
FAM83C-AS1,Kupffer,-0.006962803426407709,-0.005254879845947519,-0.007871300074265185,0.001409295387660498,0.95
FAM85B,Kupffer,0.014858567759903029,0.014125712963601027,-0.010613076888435054,0.01693428662480069,0.65
FAM87A,Kupffer,,,,,0.0
FAM87B,Kupffer,0.015326628557579377,0.014439103979787623,-0.01984602056906615,0.01734100504481937,0.85
FAM99B,Kupffer,,,,,0.0
FARP1-AS1,Kupffer,0.012961053413779485,0.01342573848717836,-0.010670612613565996,0.015273726945397187,0.85
FBXL19-AS1,Kupffer,-0.005429451849840496,0.002641307991177175,-0.00840735952071626,0.010909621795415433,0.6
FENDRR,Kupffer,0.002590432758746259,0.002778658809998947,-0.0005018523692270865,0.006827906291797345,0.95
FGD5-AS1,Kupffer,0.029407210440162607,0.0286654737209367,-0.034700142079936075,0.0533148265879403,0.75
FGF13-AS1,Kupffer,0.011758806146173176,0.011749032499933514,-0.011486585910590073,0.011879999625037857,0.85
FGF14-AS2,Kupffer,0.03166357647491295,0.03113761389489557,-0.029585005130795802,0.032039051760746264,0.85
FLG-AS1,Kupffer,0.001395746482258006,0.002155616200893207,-0.0068672640789380545,0.0036277373511721792,0.75
FLNB-AS1,Kupffer,,,,,0.0
FOXD2-AS1,Kupffer,-0.002633096528210462,-0.003519683907130698,-0.007432757430528945,0.008994484545002988,0.85
FOXN3-AS1,Kupffer,-0.01824346262586803,-0.016396978015650834,-0.020074778711713835,-0.00023514945701809842,1.0
FOXN3-AS2,Kupffer,0.010680555086737568,0.010042391466722452,-0.011183475482141459,0.013176493691489292,0.8
FOXP1-AS1,Kupffer,0.0069417470273185206,0.00524335910010177,-0.00973886860548062,0.00727652150119692,0.65
FRY-AS1,Kupffer,-0.0020626141729389413,-0.0016571020486091023,-0.0256152492230391,0.047743285818050776,0.65
FTX,Kupffer,0.027179716179766108,0.024503904992085605,-0.03802485535178096,0.04908210654046326,0.75
GAS5-AS1,Kupffer,0.009624341538344978,0.009261355624810133,-0.00834867359199184,0.011360211445946452,0.85
GAS6-AS1,Kupffer,0.012849593298035611,0.011624443812464441,-0.016699939320204017,0.013168808824099126,0.85
GATA3-AS1,Kupffer,,,,,0.0
GATA6-AS1,Kupffer,0.0001482604061746119,0.004280540254796239,0.00020342046880926867,0.011394792899996217,1.0
GDNF-AS1,Kupffer,,,,,0.0
GFOD1-AS1,Kupffer,0.006236176267365439,0.005862107220847743,-0.010790288055399362,0.006849255386749199,0.65
GGNBP1,Kupffer,,,,,0.0
GHRLOS,Kupffer,0.02428151056190125,0.02368700281386433,-0.028210300386962314,0.02893366059777748,0.85
GK-AS1,Kupffer,0.007837152534453395,0.007763892753355053,-0.011690222440438977,0.01609458019999808,0.65
GNAS-AS1,Kupffer,0.004339502607492278,0.004304320168007775,-0.009029824397324726,0.004350559945619557,0.65
GNG12-AS1,Kupffer,0.021942459938112422,0.02192015597011002,-0.02336167491082901,0.021974251900657906,0.85
GOLGA8M,Kupffer,0.005355821449912196,0.004973222881743702,-0.014179485168689306,0.009928142035596593,0.65
GPR158-AS1,Kupffer,,,,,0.0
GRIK1-AS1,Kupffer,0.006694839009850432,0.006262463269415529,-0.011932385345274311,0.008434954966589315,0.65
GRM7-AS1,Kupffer,-0.02064296772133347,-0.010764222993530578,-0.025265115586818848,0.014826876932258442,0.6
GRPEL2-AS1,Kupffer,,,,,0.0
GS1-24F4.2,Kupffer,,,,,0.0
GS1-279B7.1,Kupffer,0.006064572483314294,0.006014282764998132,-0.011979509701694724,0.0062632384780752625,0.65
GSN-AS1,Kupffer,0.0473418938841635,0.04713506924093583,-0.049578886267351324,0.05042758494503937,0.65
GTSCR1,Kupffer,-0.002859327117677041,-0.003687622264450224,-0.007441588557633516,0.002338878317674759,0.95
HAND2-AS1,Kupffer,0.014993891420129642,0.013346790516504538,-0.008970903628269102,0.016974796512064995,0.85
HAR1A,Kupffer,0.0162324611837475,0.011289078223641011,-0.021949853666998243,0.016536285302538253,0.65
HAR1B,Kupffer,0.007346193317647777,0.006142797909386768,-0.008432202975672239,0.008461312444737846,0.65
HAS2-AS1,Kupffer,,,,,0.0
HCFC1-AS1,Kupffer,0.0007997696543825503,0.0006502261643409656,-0.004294885042260916,0.007079806645990874,0.6
HCG11,Kupffer,0.02386410450217688,0.023557246178004938,-0.01856626361200472,0.028132157929097908,0.75
HCG14,Kupffer,0.0026341736573186505,0.002010761670716862,-0.0030629332760924626,0.004276351193778979,0.6
HCG15,Kupffer,-0.004610119801253169,0.00024181467295491678,-0.006293666785091339,0.009073624703148379,0.55
HCG17,Kupffer,0.0021490154088778034,0.0024340894710213625,-0.0020871808284065804,0.010932099460224744,0.85
HCG18,Kupffer,0.01893851097817949,0.019166197318193322,-0.024036706968543386,0.04045234798369539,0.65
HCG20,Kupffer,-0.0003294438010577024,0.00021465179161957794,-0.0023570565107518524,0.0019297417450433046,0.55
HCG21,Kupffer,,,,,0.0
HCG22,Kupffer,,,,,0.0
HCG24,Kupffer,0.00514015440894412,0.005097684178424305,-0.00874836488144344,0.005488209259664668,0.65
HCG25,Kupffer,0.004828667984945444,0.0018538243495692084,-0.0008031274232484533,0.0069059735366364585,0.85
HCG27,Kupffer,-0.0030180689761449297,0.00450658536835721,-0.009553896688114696,0.014622652392943044,0.65
HCG9,Kupffer,-0.0014972206777852711,-0.0004992258848157795,-0.006381053962562103,0.005283308413203293,0.75
HDAC11-AS1,Kupffer,-0.0063678493310393115,-0.004550095882813667,-0.008483687974501986,0.0021863783031706445,0.95
HEXA-AS1,Kupffer,0.0003941552478856092,-0.0003380015436521334,-0.012642855218997058,0.00974151453780974,0.6
HHIP-AS1,Kupffer,0.015458416034133136,0.015432739192187035,-0.016814435909941403,0.016865689342136208,0.85
HIF1A-AS1,Kupffer,0.008055610093208744,0.0070029534047450345,-0.01168962761119673,0.010054715992491204,0.75
HLA-DQB1-AS1,Kupffer,0.0002408480207703858,0.0010853055393757584,-0.003372836708557092,0.005687772032313077,0.65
HM13-AS1,Kupffer,-0.003391683581535443,0.0004632040016503098,-0.004573067864331062,0.0031669677779426492,0.6
HMGA1P4,Kupffer,-0.0062543000732112495,-0.004475803506574349,-0.0061865316017082,0.002311766630034455,0.75
HMGN3-AS1,Kupffer,0.014167418195871573,0.013442906710098013,-0.018175642654051617,0.01736132131815547,0.65
HNF1A-AS1,Kupffer,-0.0030412705904488972,-0.0033885715288208946,-0.008043710879123775,-0.0013897063597235696,1.0
HNF4A-AS1,Kupffer,,,,,0.0
HOTAIRM1,Kupffer,-0.06967067933823687,-0.06461889878610713,-0.07128374792337944,0.08293578404533566,0.7
HOTTIP,Kupffer,0.003125282624283027,0.0026979454838598578,-0.0035807178472806794,0.0062409271119965,0.8
HOXA-AS2,Kupffer,-0.003702981619499651,-0.006614540621953963,-0.02001054903555983,-7.357583520707945e-05,1.0
HOXA-AS3,Kupffer,-0.002914613808298323,-0.0033174527413483154,-0.008613163792524465,-0.001433433105940819,1.0
HOXA10-AS,Kupffer,-0.01771972755586067,-0.0055776227571422785,-0.016852874691513694,0.011440585558157253,0.65
HOXA11-AS,Kupffer,,,,,0.0
HOXB-AS1,Kupffer,0.04426530446044953,0.03661561586956008,-0.0927744625417998,0.05880109778631544,0.65
HOXB-AS2,Kupffer,,,,,0.0
HOXB-AS3,Kupffer,0.009995032182853981,0.008315624146589935,-0.015172459963198126,0.014288015665906604,0.85
HOXC-AS2,Kupffer,0.005340191707737487,0.005310537937315524,-0.009004694083416103,0.005432168659595745,0.65
HOXD-AS2,Kupffer,,,,,0.0
HULC,Kupffer,0.03689929291447432,0.035471478859443184,-0.04165912313286316,0.03993890315578189,0.75
HYI-AS1,Kupffer,-0.012122291230041179,-0.012895192025348652,-0.01588514745692676,-0.00025345288520457494,1.0
IDH1-AS1,Kupffer,0.018721897526501257,0.018148164413915716,-0.021443798225186956,0.027710451257706492,0.8
IDI2-AS1,Kupffer,7.557251520214022e-06,-0.005520461661751577,-0.01165694757815827,0.0016942431779747834,0.7
IFNG-AS1,Kupffer,0.005737682462975712,0.005555319680937929,0.00044954113054898,0.012049011432109454,1.0
IGBP1-AS1,Kupffer,0.0006162366881442816,-0.0005156309401599001,-0.00825928913568474,0.005112167237843968,0.6
IGBP1-AS2,Kupffer,,,,,0.0
IGFBP7-AS1,Kupffer,0.006134812233848824,0.006113200163881197,-0.008601101241877124,0.006164968613860233,0.65
IL12A-AS1,Kupffer,0.006859067880987622,0.006848261846006445,-0.00741746345633752,0.007001305461525603,0.75
IL20RB-AS1,Kupffer,,,,,0.0
IL21-AS1,Kupffer,,,,,0.0
IL21R-AS1,Kupffer,0.008259617913397483,0.007171580212170485,0.0027231755499787335,0.008423258510445737,1.0
INHBA-AS1,Kupffer,-0.0036000631115391383,-0.005979252492173867,-0.04404935625743429,0.015869540412315915,0.9
INTS6-AS1,Kupffer,0.007209082353949516,0.007841747512187119,-0.014609893372091414,0.017099525667384256,0.65
IPO9-AS1,Kupffer,-0.009890680679479518,-0.008261865771250827,-0.021004886100362493,0.0034680854203118453,0.95
IQCH-AS1,Kupffer,0.03906843504568495,0.03529398338228805,-0.05255683603507048,0.052323044772181054,0.65
ISM1-AS1,Kupffer,,,,,0.0
ITCH-AS1,Kupffer,0.009127371037121038,0.007351685876561643,-0.0017011874380486254,0.009359013965715724,0.7
ITGB2-AS1,Kupffer,-0.051779852955429674,-0.051461623248191576,-0.08542938541375826,0.07383360672416152,0.85
ITIH4-AS1,Kupffer,0.004546016820499014,0.004823056321023235,0.0005396323055477495,0.008989968892918474,1.0
ITPK1-AS1,Kupffer,0.009261665944403913,0.0038382078325367745,-0.011650941482740724,0.010349747432823584,0.6
ITPKB-AS1,Kupffer,0.020576979388337305,0.01479853897871254,-0.019656020381815163,0.02232423916145266,0.65
JARID2-AS1,Kupffer,-0.01978828967247284,-0.0024261094594241164,-0.022132598175150668,0.007751019281438438,0.55
JAZF1-AS1,Kupffer,-0.026277998499532804,-0.015028679993604896,-0.031682621998691395,0.016309436283989773,0.7
JMJD1C-AS1,Kupffer,0.022191424578290694,0.01958376891689391,-0.020733142365820707,0.022180504667747604,0.8
JPX,Kupffer,0.03174449001783567,0.028538841499085373,-0.029190108851943487,0.04763512908711431,0.65
KANSL1-AS1,Kupffer,0.05387821685926862,0.022468963055045258,-0.002360347270754337,0.05972983133072622,0.9
KBTBD11-OT1,Kupffer,-0.009165030283671423,-0.002509989837315542,-0.012947950689996754,0.008936004505724557,0.6
KCNIP2-AS1,Kupffer,0.008409464930312258,0.006693196714135761,-0.012272438150963782,0.00994326616523839,0.75
KCNJ2-AS1,Kupffer,0.012450552039392375,0.012557234311129406,-0.0027826159373642934,0.038236816410776565,0.95
KCNQ1-AS1,Kupffer,0.008453837602272425,0.008441021142175988,-0.008897136339901131,0.008607635128075195,0.85
KCNQ1OT1,Kupffer,0.061878534026933975,0.05325789105081916,0.024190236821403203,0.06543193077971407,1.0
KCNQ5-AS1,Kupffer,,,,,0.0
KCTD21-AS1,Kupffer,0.012414012718159763,0.00966970265460398,-0.0002447451115169212,0.01672375642238362,0.95
KDM4A-AS1,Kupffer,-0.0007357208137058915,-0.000507407819137036,-0.004112768972357583,0.004116187176895348,0.65
KIAA0087,Kupffer,-0.004543560756512647,-0.00042118406127878804,-0.008350300708939246,0.004553612882126164,0.55
KIF25-AS1,Kupffer,,,,,0.0
KIF9-AS1,Kupffer,-0.0036955750347736176,-0.001671613464508487,-0.014914745948081735,0.0110529484342634,0.7
KLHL6-AS1,Kupffer,0.025440343270542946,0.024393242400485085,-0.026327494312965567,0.02999902987204775,0.65
KMT2E-AS1,Kupffer,-0.012766481504374604,-0.0025374717875764475,-0.0188012907383388,0.03251902735268911,0.5
KRTAP5-AS1,Kupffer,0.009668058059376596,0.00864774902871078,-0.009817587984183643,0.011029759195354715,0.65
KTN1-AS1,Kupffer,0.006588102366454079,0.003688441861575444,-0.016105129643321756,0.008422467047226146,0.6
LAMTOR5-AS1,Kupffer,0.004876665531722215,0.005193974907366618,-0.005459697936212155,0.01318124812634035,0.85
LATS2-AS1,Kupffer,-0.010849166674443902,-0.008473720080124626,-0.015630489550779433,0.007023509385052114,0.75
LBX2-AS1,Kupffer,-0.00729586402477282,-0.010687527675809811,-0.02291112624129469,0.014344635109671234,0.95
LDLRAD4-AS1,Kupffer,-0.0038572894240253754,-0.0023584784613015996,-0.004703288274724089,0.004364729372144018,0.75
LEMD1-AS1,Kupffer,,,,,0.0
LENG8-AS1,Kupffer,-0.004088854989875265,-0.005379334809203782,-0.009114042977895679,0.009920219157406053,0.75
LGALS8-AS1,Kupffer,0.004919418235128091,0.006950730546608124,-0.005201002341340725,0.016064807699260664,0.85
LIFR-AS1,Kupffer,0.0010446737499607119,-0.0007913795390683132,-0.008392686226249526,0.0015070635358577788,0.7
LIMD1-AS1,Kupffer,0.002174240886986945,0.0015471416475055285,-0.0006680881489879019,0.0035959971198617617,0.95
LINC-PINT,Kupffer,0.11270491544222015,0.10990955446694581,-0.09463269349103803,0.11774279231851395,0.65
LINC-ROR,Kupffer,-0.008631625650856244,-0.005950565206306036,-0.009399742597110657,0.006238400937533247,0.65
LINC00092,Kupffer,0.010712300105228948,0.010509505345072525,-0.012931566714879007,0.012053968695616313,0.65
LINC00102,Kupffer,0.005670553911277045,0.007614982470168609,-0.001098477863239437,0.011621764597508475,0.85
LINC00106,Kupffer,0.003848142252457787,0.00405500012835403,0.000952877041906062,0.009682754685578625,1.0
LINC00114,Kupffer,0.006932006549038343,0.003915361252085788,-0.007360259793661601,0.007203695438824332,0.65
LINC00115,Kupffer,0.0064996576085631945,0.004148017829087091,-0.02185328524831734,0.014556868400801296,0.65
LINC00158,Kupffer,0.004953047532683154,0.0004181227938469468,-0.017726060235329442,0.010063197249881296,0.5
LINC00159,Kupffer,0.006380586703974344,0.006363498090512195,-0.008033156147310353,0.00650875130845345,0.65
LINC00161,Kupffer,,,,,0.0
LINC00174,Kupffer,0.029408774862950408,0.02686594607250959,-0.02638499097494867,0.030132486354719545,0.8
LINC00184,Kupffer,0.005718654235354082,0.006044594406882938,0.004053017030993716,0.00883883401161284,1.0
LINC00200,Kupffer,-0.0036306264935420073,-0.0025635059941863008,-0.006206466537816896,0.004379986911871547,0.65
LINC00205,Kupffer,-0.0006381720159799666,-0.002334305055899039,-0.013003752342592633,0.012885955117078563,0.6
LINC00221,Kupffer,0.007860167990177486,0.006537175229429481,-0.007532033201169303,0.007947835405125744,0.65
LINC00222,Kupffer,0.008681460884784132,0.007886904343120633,-0.01776289688543708,0.009834139564645477,0.65
LINC00226,Kupffer,,,,,0.0
LINC00237,Kupffer,0.004086466223921524,0.0028621442993841386,-0.008320467676219242,0.004321872248404491,0.6
LINC00240,Kupffer,,,,,0.0
LINC00242,Kupffer,0.004448533673547279,0.003443985885497023,-0.0031770207243828744,0.004522811241820801,0.75
LINC00261,Kupffer,0.013184408698964341,0.011700321718949261,-0.019147663020599816,0.016028182885943064,0.65
LINC00265,Kupffer,0.005111802856544167,0.0055150461799893255,-0.0009181137131152358,0.010932744287624922,0.85
LINC00276,Kupffer,-0.002362752114642252,-0.0032038637215048137,-0.007851212674509871,0.0026228508651092147,0.95
LINC00278,Kupffer,-0.011760190741411394,-0.011369882802124393,-0.019629311959990195,0.015501407139927464,0.75
LINC00298,Kupffer,0.0016455329554007087,0.0017470594236334005,-0.005750821040256708,0.005242686089785654,0.9
LINC00299,Kupffer,0.0017940211832989728,0.0009090560753287794,-0.001441646246630231,0.0034046046379612015,0.7
LINC00304,Kupffer,-0.011845868266548503,-0.005246923429689613,-0.010518159061881891,0.007524916514517253,0.65
LINC00305,Kupffer,,,,,0.0
LINC00309,Kupffer,-0.0019970581788020204,-0.0018224060868940878,-0.009856341829428825,0.009977240500746758,0.7
LINC00310,Kupffer,0.01032455851682345,0.00825704771497138,-0.011218590978881633,0.011664222455222882,0.85
LINC00311,Kupffer,0.013558427175788534,0.012857865474191675,-0.014465329939043722,0.01465037664795867,0.65
LINC00313,Kupffer,0.013407638597294904,0.013067077124732037,-0.008325326304100598,0.014768265132653596,0.65
LINC00315,Kupffer,,,,,0.0
LINC00319,Kupffer,0.003993076276988508,0.0024888063456084404,-0.007933139473486396,0.0077607833031400055,0.85
LINC00322,Kupffer,,,,,0.0
LINC00323,Kupffer,0.008621634212486521,0.007933108187856806,-0.005481987666616247,0.008698283158396606,0.85
LINC00324,Kupffer,-0.007915025732696151,-0.004929754782518154,-0.01730277596727175,0.023222161484813163,0.7
LINC00327,Kupffer,0.023021797683833348,0.022547220648760358,-0.02019185205074693,0.023548690663388213,0.85
LINC00330,Kupffer,0.005996500789961697,0.002866277569622181,-0.00793012841942972,0.008792182481879632,0.55
LINC00332,Kupffer,0.004064074366942619,0.003997981641337908,-0.008289987955547733,0.0043440260663292025,0.65
LINC00333,Kupffer,,,,,0.0
LINC00334,Kupffer,,,,,0.0
LINC00336,Kupffer,,,,,0.0
LINC00339,Kupffer,0.007922384669939239,0.005222754297955072,-0.023692416895526126,0.023910918995951706,0.65
LINC00342,Kupffer,0.12309634331553068,0.12335635643757512,-0.13297811311293595,0.12805084289571686,0.85
LINC00355,Kupffer,0.002502773882932307,0.002140515816375555,-0.009477534532723084,0.005319520886185803,0.85
LINC00359,Kupffer,-0.008175124529211328,-0.005699024737479118,-0.008914779735524979,0.005389723487308538,0.65
LINC00379,Kupffer,0.021488474585014728,0.01772958775445825,-0.010759813854545846,0.02202379441813569,0.65
LINC00381,Kupffer,,,,,0.0
LINC00384,Kupffer,,,,,0.0
LINC00393,Kupffer,,,,,0.0
LINC00398,Kupffer,0.005886022126053055,0.0058646613592254395,-0.008894623308451371,0.006094603734849925,0.65
LINC00399,Kupffer,-0.01400754586957687,-0.005816477654797179,-0.016054201480897982,0.007271028882567977,0.65
LINC00402,Kupffer,0.0051726851040214345,0.003538150201173852,-0.008621916231485376,0.007633545880496627,0.8
LINC00407,Kupffer,,,,,0.0
LINC00412,Kupffer,0.0020688008120171397,0.0009932444539999087,-0.011744462240411885,0.006474541790897443,0.65
LINC00426,Kupffer,0.008549780686217688,0.00827735159259577,0.0010389061229327786,0.010093566238874786,1.0
LINC00427,Kupffer,,,,,0.0
LINC00449,Kupffer,0.019279859066952263,0.018996274052049376,-0.011518367724456618,0.02130015020604628,0.7
LINC00461,Kupffer,0.0048501505863215765,0.00482753330379667,-0.008843860074325163,0.00502304714877867,0.65
LINC00462,Kupffer,-0.004886390153426194,-0.0033881531361125133,-0.009361842199122226,0.006349130791601661,0.65
LINC00469,Kupffer,,,,,0.0
LINC00470,Kupffer,0.0029242669754922304,0.00022619344827307593,-0.009193512882578244,0.005481497832661135,0.55
LINC00472,Kupffer,0.03537088050002925,0.035321041648319285,-0.03823441813467687,0.036033063896239094,0.8
LINC00479,Kupffer,,,,,0.0
LINC00482,Kupffer,-0.061088226596371094,-0.04823806757719772,-0.07094907542366899,0.05906894410894739,0.65
LINC00484,Kupffer,0.0003426275092921316,0.0011771552934975622,-0.03959670486075738,0.02055381459699294,0.6
LINC00485,Kupffer,0.008294008805749084,0.008281694951930981,-0.008936339629618803,0.008387996184307307,0.85
LINC00486,Kupffer,,,,,0.0
LINC00487,Kupffer,0.03335902285718052,0.031867357018384446,-0.0354938040144169,0.033492430905977845,0.85
LINC00491,Kupffer,,,,,0.0
LINC00494,Kupffer,-0.004256572571560355,-7.53909417563464e-06,-0.009086618906749215,0.006694213021760003,0.5
LINC00500,Kupffer,,,,,0.0
LINC00501,Kupffer,-0.000827253961966805,0.002307371968394518,-0.0032127964431712982,0.0091615550119366,0.7
LINC00504,Kupffer,0.020789620182021636,0.02045028455022422,-0.015071868539537545,0.022032339367680225,0.7
LINC00507,Kupffer,0.007897452452110976,0.007898206361534026,-0.007094790225617322,0.00799797370781634,0.85
LINC00511,Kupffer,0.002838039781210074,0.0034416065986237736,-0.0018102328594360112,0.009591693505486361,0.85
LINC00525,Kupffer,,,,,0.0
LINC00526,Kupffer,0.011743902012954052,0.01136952151831323,-0.010674675380583112,0.015881741611877703,0.65
LINC00528,Kupffer,-0.027813618633350145,-0.02420424540309197,-0.029038790163798133,0.014485547138067366,0.85
LINC00534,Kupffer,,,,,0.0
LINC00543,Kupffer,0.010419658886591425,0.008108662486793561,-0.018510941800577312,0.011278076295377859,0.65
LINC00544,Kupffer,0.001213346231362737,-0.00024881271692930114,-0.0032326110368814595,0.00344842727544025,0.65
LINC00545,Kupffer,0.013580404293948243,0.013550951169348107,0.005208591391506448,0.013674423373136827,1.0
LINC00551,Kupffer,,,,,0.0
LINC00562,Kupffer,0.0023008528087804757,0.0027115737474250985,-0.009198156921163077,0.00932362466350897,0.65
LINC00563,Kupffer,-0.00031846897552563166,-0.002582772427291018,-0.008277722984191414,0.0010064837571119622,0.7
LINC00570,Kupffer,,,,,0.0
LINC00571,Kupffer,0.013857059168663059,0.01390693277202655,-0.014453291096400481,0.016862311474048916,0.85
LINC00574,Kupffer,-0.0009091463513503299,5.781267541683126e-05,-0.0023869082259060986,0.004394571107917884,0.6
LINC00578,Kupffer,0.00873019965184726,0.007171037589243757,-0.0168463083530564,0.01176356856163886,0.65
LINC00582,Kupffer,-0.00015567161972288842,-0.0016076739034005987,-0.01201363347805995,0.004218600129907192,0.9
LINC00592,Kupffer,-0.0032061739474628765,0.001401159594695727,-0.0065374921882374445,0.01089383633596301,0.6
LINC00595,Kupffer,0.004667594001663086,-0.001184957851516124,-0.012580642776622726,0.007339408192697422,0.55
LINC00598,Kupffer,,,,,0.0
LINC00601,Kupffer,,,,,0.0
LINC00604,Kupffer,0.010884195601324597,0.01087051264967397,-0.010352834212620796,0.011094593970067417,0.85
LINC00607,Kupffer,-0.0069867456855813295,0.0004477907767550225,-0.0069206820586643035,0.022743474719027715,0.5
LINC00608,Kupffer,0.004995589317772679,0.004561655631876115,-0.01063294803123437,0.006209608624202685,0.6
LINC00621,Kupffer,0.00878469752406125,0.008626061222737888,-0.018231972177851136,0.01184265673586713,0.65
LINC00623,Kupffer,-0.005873439909196279,-0.005038971298200293,-0.008164665749783107,0.003998064118731755,0.95
LINC00629,Kupffer,0.00577026838442415,0.006118210449025913,-0.01467352324202991,0.010794765937341796,0.65
LINC00630,Kupffer,0.00733119045951615,0.005686338795796081,-0.014170939905954274,0.01426407779909972,0.75
LINC00632,Kupffer,-0.000260852658476777,-0.0015595872817990683,-0.008654377507354552,0.002668336733326592,0.95
LINC00636,Kupffer,,,,,0.0
LINC00638,Kupffer,0.01591629246708752,0.01468987534075724,-0.015386012160071322,0.017195786845302246,0.65
