gene,is_marker,mean_cp10k,var_cp10k,mean_raw,var_raw,n_detected,is_lncRNA,hvg_standard,hvg_forced
RP11-506B6.6,False,6.187420782123637e-05,0.00036771475753772563,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
RFPL4B,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-105O18.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-437J19.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-124C6.1,False,0.0001406548333431656,0.000558044372998991,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
RP11-346D19.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-367G18.1,False,0.0013053567295275926,0.004967791279693021,0.0004785033986850989,0.0005044971043924014,71.0,False,False,False
RP1-249H1.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
MARCKS,False,0.5779641783834452,5.1372880739403906,0.26561527015777503,1.2341584054763868,18518.0,False,True,True
RP1-249H1.4,False,0.00031343958003133215,0.000850681785531449,0.00017042586802482973,0.00019661747615615935,24.0,False,False,False
RP11-544L8__B.4,False,0.0005789391486572408,0.0021232002223280097,0.00019664523233634202,0.0002097176198103666,29.0,False,False,False
HDAC2,False,0.29645128769852974,1.1977557549898699,0.10658827076737525,0.12021505348163787,14580.0,False,False,False
RP3-399L15.3,False,0.007984868562326707,0.024659142274164773,0.0037821433019356444,0.0038596317683424215,570.0,False,False,False
HS3ST5,False,5.908064677272399e-05,0.0002279615094542969,2.6219364311512267e-05,3.932861680503647e-05,3.0,False,False,False
RP3-399L15.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-399L15.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-282C5.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
FRK,False,0.0012788299103953225,0.0043726173993185674,0.0006227099023984163,0.0007009848225545179,89.0,False,False,False
NT5DC1,False,0.25033664221710944,1.0080430223967038,0.0837970883395932,0.08942656578263113,11908.0,False,False,False
COL10A1,False,0.0004216968086445244,0.0012316356297793435,0.00018353555018058587,0.00018350306771585198,28.0,False,False,False
AL121963.1,False,6.927336132250474e-05,0.00015196510795950443,3.277420538939033e-05,3.277334606492647e-05,5.0,False,False,False
RP3-486I3.5,False,0.000124407308516705,0.00037945439778404663,4.588388754514647e-05,4.5882082963772366e-05,7.0,False,False,False
TSPYL4,False,0.06546123291316802,0.28177362714560406,0.020542871938069862,0.02200880084522666,3004.0,False,False,False
DSE,False,0.1755589754127911,0.6773920790906058,0.0818830747448528,0.12743426519938184,9783.0,False,False,False
RP3-486I3.7,False,0.006231125260391062,0.02722557377263055,0.0017829167731828342,0.0018059691831152364,270.0,False,False,False
TSPYL1,False,0.504930211918012,2.1922621956893784,0.15950550278908487,0.1765924638178949,21510.0,False,False,False
RP1-93H18.1,False,0.0008749216021342563,0.003173776151661744,0.00032774205389390334,0.00035385632282348555,48.0,False,False,False
RP1-93H18.7,False,0.003364583292365577,0.013114458356386808,0.0014355101960552966,0.0015252272792450339,213.0,False,False,False
RP1-93H18.6,False,0.00018633480391192915,0.0006032330193825357,8.521293401241487e-05,8.520623128159675e-05,13.0,False,False,False
FAM26F,False,1.4812139119947036,11.945503183836662,0.6863049705359894,3.4186505917417693,36422.0,False,True,True
RP11-259P20.1,False,1.613697950956679e-05,3.9726685157873415e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
TRAPPC3L,False,0.0031672516567360825,0.012954401925669531,0.0013044133744977353,0.0014469278683417125,188.0,False,False,False
FAM26E,False,0.0017802567439482429,0.004450628192648879,0.0010356648903047346,0.0011263674467896264,151.0,False,False,False
FAM26D,False,9.175309460602127e-06,1.2843378299543086e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RWDD1,False,1.3558870731979105,5.945333053438673,0.4378830485254885,0.5346759836216507,49807.0,False,False,False
RSPH4A,False,0.0014997661809529428,0.005997933876002958,0.0005637163326975138,0.0005765120176941754,85.0,False,False,False
ZUFSP,False,0.10158541672402152,0.3999273497155638,0.03432114788376956,0.035726048254962596,5045.0,False,False,False
KPNA5,False,0.1636856019638304,0.6965935167617168,0.05082623771786653,0.05461459479500034,7301.0,False,False,False
FAM162B,False,0.00027561152255848557,0.0009571275479311184,0.00014420650371331747,0.00018351595758280987,19.0,False,False,False
GPRC6A,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RFX6,False,0.0,0.0,0.0,0.0,0.0,False,False,False
VGLL2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
ROS1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
GOPC,False,0.4012434553844742,1.6295009305846175,0.13067075688749927,0.1397506421259305,18107.0,False,False,False
RP1-92C8.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
DCBLD1,False,0.06900434363098866,0.2872125503811117,0.022450330691732377,0.024240666614538844,3267.0,False,False,False
NUS1,False,0.19454779023197583,0.7475710150169086,0.06955997351844205,0.07486876834398913,9896.0,False,False,False
SLC35F1,False,0.0002797027544753177,0.00117066437391359,0.00010487745724604907,0.00011797691344068527,15.0,False,False,False
CEP85L,False,0.3066669749408426,1.3389661732253886,0.0986831324274543,0.11150726570422183,13526.0,False,False,False
PLN,False,0.0009150301103179753,0.008111290816507811,0.0006096002202426602,0.005014114678873067,36.0,False,True,True
MCM9,False,0.0656147105709922,0.2816590217213788,0.021519543258673692,0.022891958071564744,3149.0,False,False,False
ASF1A,False,0.3567645486664176,1.5600423425098409,0.10647028362797344,0.11262341655652819,15025.0,False,False,False
RP11-351A11.1,False,0.00034100133633545055,0.0011623143247019585,0.00013109682155756133,0.000131080494392748,20.0,False,False,False
FAM184A,False,0.007818725273500743,0.0323113121716786,0.0024580654042042752,0.002688015216989102,358.0,False,False,False
MAN1A1,False,0.39554361905885593,1.7005795592253952,0.14789032439908495,0.2316581136414206,17993.0,False,False,False
TBC1D32,False,0.032675434559744095,0.12981297049668464,0.010802378096343055,0.011249476795036815,1605.0,False,False,False
GJA1,False,0.0015333140673444373,0.005773124619184114,0.0007079228364108313,0.0009827314485878656,89.0,False,False,False
HSF2,False,0.11231917874396134,0.4822657088968203,0.03394096710125263,0.03487364590745627,5024.0,False,False,False
SERINC1,False,0.7594864111589614,3.731508263158792,0.2489135350913417,0.3127581471862596,30895.0,False,False,False
PKIB,False,0.10020849159997117,0.39610018658117824,0.05869204701132021,0.13656754421964526,5626.0,False,False,False
RP11-95G17.2,False,0.001043047246639005,0.0037886749656418483,0.00041950982898419627,0.0004193365891722821,64.0,False,False,False
FABP7,False,9.037100393945948e-05,0.00044322720377235536,3.9329046467268404e-05,5.2437525568775125e-05,5.0,False,True,True
SMPDL3A,False,0.09131947364626145,0.364966867216063,0.046073977936404935,0.09480424500245814,4888.0,False,False,False
CLVS2,False,2.442191161452291e-05,9.09907288327796e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
TRDN,False,0.0004012010945929116,0.0017433915183057073,0.00015731618586907361,0.00019662177277847862,21.0,False,False,False
RP11-532N4.2,False,1.644053442930276e-05,4.123535097241076e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
NKAIN2,False,0.0003730933325467524,0.002845050117302763,0.00015076134479119553,0.00020317867623506996,20.0,False,True,True
RP11-510H23.1,False,0.0008678674886437379,0.0023799469479144587,0.00046539371652934273,0.0004913997105764785,69.0,False,False,False
RNF217,False,0.024862700043917434,0.08531145666741755,0.011136674991314835,0.012926747788970464,1576.0,False,False,False
TPD52L1,False,0.002540299277001029,0.009797348243961926,0.0009045680687471732,0.0010217436621253089,132.0,False,False,False
HDDC2,False,0.5495606962552193,2.39421739516759,0.1689444739412293,0.18803094645078433,22653.0,False,False,False
RP11-735G4.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-138M12.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-624M8.1,False,0.0013027074587536626,0.01434860650538793,0.0003474065771275375,0.0008192398133917083,45.0,False,True,True
RP1-293L8.2,False,3.0192153743797483e-05,6.970774939616456e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
HEY2,False,0.00233635263930676,0.009929406855350143,0.0007603615650338557,0.0008122274679692712,112.0,False,False,False
NCOA7,False,0.4971375189271036,2.3000826027634558,0.16827588015128572,0.2417573749312143,20552.0,False,False,False
NCOA7-AS1,False,7.647696976251812e-06,8.922759273461388e-06,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
HINT3,False,0.13160884720009963,0.5936875976134633,0.04299975747088012,0.04563458875307114,6259.0,False,False,False
TRMT11,False,0.13496026003054556,0.5701919453609047,0.041715008619616016,0.04312147304726572,6134.0,False,False,False
RP11-527F13.1,False,0.0002706747531774592,0.0011004067082160186,8.521293401241487e-05,8.520623128159675e-05,13.0,False,False,False
CENPW,False,0.05693038627022987,0.20783453691449938,0.02309925995844231,0.027429556023980714,3265.0,False,False,False
RSPO3,False,0.0011756129825182388,0.005461716833012371,0.000583380855931148,0.0009894471552053783,67.0,False,False,False
RNF146,False,0.32178798943359616,1.3632653377730752,0.10972148480260097,0.1229851732841887,15057.0,False,False,False
ECHDC1,False,0.4831926741785146,1.9294841188768894,0.16791536389200243,0.18901343831971168,22446.0,False,False,False
SOGA3,False,0.00036238408864767074,0.0012871185202497646,0.0001179871394018052,0.00011797399173750815,18.0,False,False,False
SOGA3.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
KIAA0408,False,0.0003957500731520264,0.0013825765964169032,0.00012454198047968327,0.00012452728603135126,19.0,False,False,False
C6orf58,False,0.0001256772166178331,0.0005374974431153105,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
THEMIS,False,0.4069955383163235,2.0461702419495733,0.11430987355711561,0.1482947476699843,14458.0,False,False,False
PTPRK,False,0.00766902274529854,0.03202568527199139,0.003041446260135423,0.004474290230176702,407.0,False,False,False
RP11-103C16.2,False,0.0018944103854902036,0.008715310850157178,0.0005178324451523673,0.0005568969915496595,76.0,False,False,False
RP1-86D1.5,False,6.6057050059321305e-06,6.656963627186872e-06,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP1-86D1.4,False,8.875885008422972e-06,1.2018801637399298e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
LAMA2,False,0.0037649081909294107,0.01395511578098414,0.0013175230566534915,0.001394454423010348,196.0,False,False,False
RP1-69D17.3,False,0.0007578176626747685,0.0031316220798419427,0.0002556388020372446,0.00025557512609447256,39.0,False,False,False
RP1-69D17.4,False,0.0006804477933127511,0.002411203122612679,0.0002359742788036104,0.00023592014136238721,36.0,False,False,False
ARHGAP18,False,0.46001395073381446,2.024222198279399,0.16168826486801827,0.21243484819216688,20218.0,False,False,False
TMEM244,False,0.004681174078880957,0.02121204806709275,0.001258529486952589,0.0013225026700566678,188.0,False,False,False
L3MBTL3,False,0.12310577973112041,0.5099157526977524,0.041275834267398184,0.04603551483119989,5856.0,False,False,False
RP11-73O6.3,False,0.015428678714464569,0.0639177757970621,0.004555614549125256,0.004692207867751006,683.0,False,False,False
SAMD3,False,0.8536871040056634,4.679845297333987,0.2501524000550607,0.4101288294071679,27017.0,False,True,True
TMEM200A,False,0.016414810715854194,0.07124697535385015,0.004758814622539477,0.0050639435531669025,702.0,False,False,False
RP11-102N11.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SMLR1,False,0.0004380760031201043,0.00340178926449703,0.00013109682155756133,0.00015730003056915303,18.0,False,True,True
EPB41L2,False,0.16366259401280814,0.8227287100330121,0.08323337200689569,0.22043486832717024,7742.0,False,True,True
AKAP7,False,0.2669892444890174,1.1857222757590675,0.07927424799585735,0.08747661377796052,11206.0,False,False,False
ARG1,False,0.02753484056004562,0.550109673388541,0.0037493690965462543,0.005872228010833752,474.0,False,True,True
MED23,False,0.15611588028238257,0.6559782942254169,0.050314960113792044,0.053066914656501346,7298.0,False,False,False
ENPP3,False,0.003136680509835539,0.016335186112221046,0.00098322616168171,0.0012444612283573969,134.0,False,True,True
OR2A4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
CTAGE9,False,0.00026056910080690096,0.0008072091041770071,0.00011143229832392714,0.00011142061151121864,17.0,False,False,False
ENPP1,False,0.007230514076521215,0.02396785033596509,0.00488335660301916,0.009107106145405358,529.0,False,False,False
RP11-69I8.2,False,4.129568057603944e-05,9.436733869129849e-05,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
CTGF,False,0.031002712773418806,1.978900595450132,0.02357120851604953,1.7772731546964189,265.0,False,True,True
RP11-69I8.3,False,0.00016527355980309257,0.0007434837805790909,5.2438728623024534e-05,5.2436322514525724e-05,8.0,False,False,False
RP3-523C21.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
LINC01013,False,0.0023295465800116676,0.010879125950531032,0.0008062454525790022,0.0010153569908450083,109.0,True,False,True
MOXD1,False,0.002698338846610164,0.008193096677710012,0.0014879489246783211,0.002049464699288782,192.0,False,False,False
STX7,False,0.4902746062834707,2.134142391804676,0.1940495152695023,0.28362562533568647,22741.0,False,False,False
TAAR8,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TAAR6,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TAAR5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TAAR2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TAAR1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
VNN1,False,0.10632522669917868,0.5962950373782269,0.04309152524597041,0.0799480611507295,4807.0,False,True,True
VNN3,False,0.04926204335371889,0.5874961877595274,0.010218997240411906,0.013628053483279785,1370.0,False,True,True
VNN2,False,0.3998668718987408,5.865332795449487,0.08438046919552436,0.12694693310115507,10380.0,False,True,True
RP1-55C23.7,False,0.0006775696137232153,0.002438339632627564,0.00022286459664785428,0.00022281638854543175,34.0,False,False,False
SLC18B1,False,0.0650203754088582,0.2372405523991139,0.02540000917677751,0.027927574853104965,3668.0,False,False,False
RPS12,False,58.346890855341215,806.7787361222985,19.128356897987008,193.89132339977985,150045.0,False,False,False
LINC00326,False,1.4395170917481105e-05,3.161342027019061e-05,1.3109682155756133e-05,2.6219364311512267e-05,1.0,False,False,False
EYA4,False,0.0011839467805898046,0.00399069691511486,0.0006489292667099286,0.0008975980020883578,87.0,False,False,False
RP1-283K11.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-283K11.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-323P13.2,False,5.7690412869774974e-05,0.00019395328206726136,2.6219364311512267e-05,3.932861680503647e-05,3.0,False,False,False
RP11-704J17.5,False,9.09258021486769e-06,1.2612817611547034e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP4-662A9.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TCF21,False,0.0003438000586002792,0.001160252712791495,0.00017042586802482973,0.0002359467804207669,22.0,False,False,False
TBPL1,False,0.3903274518710794,1.7695617658366176,0.11036385922823301,0.11163494344560261,15873.0,False,False,False
SLC2A12,False,0.00037004424760256685,0.0011394214585752796,0.00014420650371331747,0.0001441866533182023,22.0,False,False,False
SGK1,False,0.7632734876342924,6.306559110766235,0.385817945843903,2.219278934619147,22359.0,False,True,True
RP11-557H15.3,False,0.0007186650181241356,0.0023764485875401677,0.00032774205389390334,0.00038007585899989054,46.0,False,False,False
LINC01010,False,0.0038010106247419032,0.012178342696659251,0.0022352008075564207,0.003252781214519221,290.0,True,False,True
RP11-557H15.4,False,0.01173352171946591,0.06877761198050962,0.0044245177275676955,0.008586986264462642,463.0,False,True,True
RP11-557H15.5,False,1.8813123165463855e-05,3.430220848623752e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
CTA-31J9.2,False,0.00029859992737236085,0.0007446723944149853,0.00017042586802482973,0.00018350770806795682,25.0,False,False,False
RP1-287H17.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
ALDH8A1,False,0.0029260924376798485,0.010561463241885304,0.0011733165529401739,0.0012243866354896087,176.0,False,False,False
RP11-349J5.2,False,3.009656806874717e-05,7.171300050825028e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
HBS1L,False,0.2034320462902877,0.8264132034795113,0.06744931469136531,0.07228691089176477,9637.0,False,False,False
CTA-212D2.2,False,0.0016831711514889323,0.005851260979545903,0.0005964905380869041,0.0006223581808953583,89.0,False,False,False
MYB,False,0.010541502605549329,0.049113658352602084,0.003893575600259572,0.005176308132601671,524.0,False,False,False
MYB-AS1,False,2.0895253672349716e-05,6.660903309539287e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP1-32B1.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
AHI1,False,0.14440665676885664,0.6439570751593473,0.046912997594373326,0.05514783673237109,6489.0,False,False,False
RP3-388E23.2,False,7.771434218892364e-05,0.00019381658593468483,3.277420538939033e-05,3.277334606492647e-05,5.0,False,False,False
LINC00271,False,0.00173344787131536,0.0062504901465813565,0.000688258313177197,0.0007140086581963344,103.0,False,False,False
RP1-38C16.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-394G3.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PDE7B,False,0.012262295085835644,0.051351447014992904,0.0050275631067324775,0.007257199616520512,673.0,False,False,False
RP13-143G15.3,False,0.00012031349379584292,0.000805557001645897,3.9329046467268404e-05,5.2437525568775125e-05,5.0,False,True,True
RP13-143G15.4,False,0.0028617482455967854,0.012088328769075974,0.000989781002759588,0.001146125034862697,140.0,False,False,False
MTFR2,False,0.005439657658348573,0.02319138343576046,0.001868129707195249,0.0019039813253546151,282.0,False,False,False
BCLAF1,False,1.026417131077157,4.636786373325476,0.33783650915383556,0.4285577047300785,39743.0,False,False,False
RP3-406A7.7,False,0.0001597411505712544,0.0004310763015778739,7.865809293453681e-05,7.865242139307533e-05,12.0,False,False,False
MAP7,False,0.015632169619622573,0.09697718626103559,0.006141886089971749,0.006877679654516293,882.0,False,True,True
RP3-325F22.5,False,0.03586557044159964,0.1711027099638669,0.009412751787832904,0.009704396284905884,1407.0,False,True,True
MAP3K5,False,0.19445791864131254,0.9912372013090256,0.0627626033206825,0.07000647670528236,8817.0,False,True,True
RP3-325F22.3,False,0.0007304265280973262,0.003275754673487615,0.00019664523233634202,0.0001966078517221641,30.0,False,False,False
PEX7,False,0.05262264762485334,0.20987757735743398,0.01777017416212744,0.018057558815968173,2665.0,False,False,False
SLC35D3,False,5.9915777902319754e-05,0.00023044278089892712,2.6219364311512267e-05,3.932861680503647e-05,3.0,False,False,False
RP11-55K22.5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-204P2.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
IL20RA,False,0.0008809464567806554,0.002542485550718157,0.0004981679219187331,0.0007207890719459759,61.0,False,False,False
IL22RA2,False,0.00043525367293964956,0.002009062346414672,0.0003342968949717814,0.0019204692697751442,21.0,False,False,False
IFNGR1,False,2.0169056646936596,11.703686723797865,0.7442038817768863,1.9412014596577118,59057.0,False,False,False
OLIG3,False,3.0360542275447532e-05,0.000140623169396758,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP11-95M15.1,False,4.153167372623051e-05,7.610201775091377e-05,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
RP11-356I2.1,False,0.003033085447597323,0.015188233197242836,0.0008193551347347583,0.000897347766804482,120.0,False,True,True
RP11-356I2.4,False,0.34698355095405714,1.8599657709593853,0.09939105526386513,0.1302975486636821,12698.0,False,True,True
TNFAIP3,False,2.735789958638953,35.26855891747334,0.8561409028638101,3.9608262063946316,53585.0,False,True,True
RP11-10J5.1,False,0.001252939649578196,0.003932154361417659,0.0005243872862302453,0.0005241157396996656,80.0,False,False,False
RP11-240M16.1,False,0.00039165635924462015,0.0013529816342465987,0.0001376516626354394,0.00013763361682169833,21.0,False,False,False
PERP,False,0.17115464010645062,0.8336710874401265,0.049580817913069695,0.07445673575496231,6583.0,False,True,True
KIAA1244,False,0.0009600057322085226,0.003261926683271641,0.0004260646700620743,0.0004521054667499965,63.0,False,False,False
PBOV1,False,0.00019413383635183767,0.0015399820813368204,5.2438728623024534e-05,5.2436322514525724e-05,8.0,False,True,True
RP3-422G23.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
HEBP2,False,0.6779847318086772,3.7043065053241118,0.21594268446961504,0.26934008182352287,27129.0,False,True,True
NHSL1,False,0.019330670606126157,0.06825607717856601,0.009196442032262928,0.012048515265202316,1284.0,False,False,False
RP11-390P2.4,False,0.033944014892598934,0.10862702551164412,0.015489089467025872,0.017713913931681185,2197.0,False,False,False
CCDC28A,False,0.4133656637104333,1.7799942735274707,0.1312606925845083,0.13580739542334866,18496.0,False,False,False
ECT2L,False,0.003975682602796296,0.014627428115790719,0.0013502972620428818,0.001387812102702049,203.0,False,False,False
REPS1,False,0.1495540925805754,0.5940350065756712,0.05266159321967239,0.056613987860834256,7575.0,False,False,False
ABRACL,False,1.9639396154930222,8.833599008254735,0.6404866314016217,0.8957561732094332,64429.0,False,False,False
HECA,False,0.48847583328417205,2.495728863354272,0.15377001684594158,0.17545922976711187,20547.0,False,False,False
RP1-225E12.2,False,0.004355440667545015,0.016764183022904486,0.0014420650371331748,0.0014662144606761409,218.0,False,False,False
TXLNB,False,0.023473985841543272,0.10349438402198353,0.009347203377054124,0.011305017684974375,1303.0,False,False,False
RP11-445F6.2,False,0.0042838717388026925,0.01424189670685424,0.002025445893064323,0.0025981865075515092,274.0,False,False,False
CITED2,False,1.431012425356747,15.047134364440057,0.43001723923203483,1.3474650890458764,37241.0,False,True,True
RP11-12A2.3,False,1.4012058737930898e-05,2.9953096919880202e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP5-899B16.1,False,0.00332831820869303,0.010602265150602282,0.001376516626354394,0.0014139601430830607,207.0,False,False,False
RP5-899B16.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-332B22.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP3-460G2.2,False,0.021315065509081733,0.06481931511109448,0.010533629612150054,0.012625181617570203,1454.0,False,False,False
RP11-63E9.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
NMBR,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-137J7.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
GJE1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
VTA1,False,0.19510470395060273,0.811489509405002,0.06427677160967232,0.067106949341205,9302.0,False,False,False
RP11-753B14.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
GPR126,False,0.0358211466776788,0.1416248686080885,0.019644858710400566,0.036931031859652914,2166.0,False,False,False
RP11-440G9.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP1-67K17.3,False,4.134763815966282e-06,2.6081901316867575e-06,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
HIVEP2,False,0.1218093328482751,0.5243341639732809,0.039427369083436574,0.04337920249979109,5636.0,False,False,False
RP1-67K17.4,False,0.002919359701492537,0.01609283038811682,0.0007538067239559777,0.0007532434367699174,115.0,False,True,True
RP11-439L18.2,False,0.0016211968333562751,0.005962631540513935,0.0005571614916196357,0.0005568547127860376,85.0,False,False,False
RP11-439L18.1,False,0.0027553905334985153,0.009936647367363646,0.0010028906849153443,0.00101500123051697,152.0,False,False,False
RP11-439L18.3,False,0.0010883829993641803,0.004606589520923487,0.00034085173604965946,0.0003407377896257516,52.0,False,False,False
RP1-45I4.3,False,0.0012936077917395893,0.004936366591378554,0.00046539371652934273,0.00046518017440007347,71.0,False,False,False
AIG1,False,0.21174647513421038,0.820071641331769,0.08327925589444084,0.10627392240237239,10943.0,False,False,False
RP1-45I4.2,False,0.00025529301522689583,0.000764667012151775,0.00011143229832392714,0.00011142061151121864,17.0,False,False,False
ADAT2,False,0.055099495133030495,0.22103761473141695,0.017881606460451366,0.018558312101468875,2658.0,False,False,False
AL031320.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PEX3,False,0.10600338800070792,0.4393387543610224,0.03354767663657995,0.034559334751202715,4962.0,False,False,False
RP1-20N2.6,False,0.004778257794689268,0.018614111114626155,0.001566607017612858,0.0015903825490815988,237.0,False,False,False
FUCA2,False,0.21352269626832898,0.7697531119156237,0.08642557961182232,0.1035375315146903,11621.0,False,False,False
PHACTR2,False,0.5299888364501603,2.5232469091557794,0.1878617452919854,0.29890194142510845,21314.0,False,False,False
RP11-436I24.1,False,0.0007810593239336912,0.003085230794337494,0.00024908396095936654,0.0002490235504495572,38.0,False,False,False
RP3-468K18.5,False,0.00013858565604126928,0.0004241192640456595,5.2438728623024534e-05,5.2436322514525724e-05,8.0,False,False,False
LTV1,False,0.20402738514279722,0.791264161032453,0.07058908356766891,0.07528170373929767,10095.0,False,False,False
ZC2HC1B,False,0.0002905238536566181,0.0005245334195089878,0.00020320007341422008,0.0002031601148266506,31.0,False,False,False
PLAGL1,False,0.08014518015980703,0.37623454114547533,0.0305127852175224,0.034878295368400425,4316.0,False,False,False
SF3B5,False,1.7293751283110141,6.891006682305134,0.5709332127242575,0.693520800210441,62413.0,False,False,False
STX11,False,0.4540852579002222,2.0904329488993194,0.17696759942055204,0.2872627377839506,19880.0,False,False,False
UTRN,False,1.1878743076449112,5.71095331140803,0.40339147477369414,0.6319162892208345,42465.0,False,False,False
RP1-91J24.3,False,0.0003248576624125748,0.0013028924295494576,0.0001179871394018052,0.00011797399173750815,18.0,False,False,False
EPM2A,False,0.014091902182106595,0.05586886501753429,0.004896466285174916,0.00504294982685257,734.0,False,False,False
RP3-466P17.1,False,0.005838081018491207,0.022801897190708287,0.0020713297806094692,0.00228991898025228,303.0,False,False,False
RP3-466P17.2,False,5.605461646313885e-05,0.00013838680810780702,3.277420538939033e-05,3.277334606492647e-05,5.0,False,False,False
FBXO30,False,0.049449447577658484,0.20123290513018816,0.018045477487398317,0.02018459078171707,2650.0,False,False,False
RP11-545I5.3,False,0.023172514456701997,0.09198642294430528,0.007688828584350972,0.007918175409159508,1153.0,False,False,False
SHPRH,False,0.3560587048944998,1.5566280084080895,0.11664995182191808,0.140314486669838,15409.0,False,False,False
GRM1,False,0.00029001906252662903,0.0012531893306238402,9.176777509029294e-05,9.175995523767181e-05,14.0,False,False,False
RAB32,False,0.29243994257959216,1.3560209077956311,0.14589765271141,0.34500065578959765,13973.0,False,False,False
RP11-715G15.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
ADGB,False,0.0003747596339121258,0.0008030412281513803,0.00024252911988148848,0.00024247188887219543,37.0,False,False,False
STXBP5-AS1,False,0.005457728214002451,0.025223669233977432,0.0017632522499491999,0.001878142641780593,261.0,True,False,True
RP11-497D6.3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-497D6.5,False,6.137366422826578e-05,0.0001988816785874707,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
RP3-337D23.3,False,0.0005650313761233358,0.002126278321321022,0.00019009039125846393,0.0001900555026852312,29.0,False,False,False
STXBP5,False,0.0578735942422276,0.31901457274823275,0.01750142567793444,0.01804737341496293,2606.0,False,True,True
RP11-361F15.2,False,0.020279169272215996,0.13488360930820226,0.005335640637392746,0.005451413813245863,803.0,False,True,True
SAMD5,False,0.0012995710616876095,0.0062033137541247976,0.00043261951113995244,0.0007077403158947073,58.0,False,True,True
RP11-307P5.1,False,8.689185095602356e-05,0.0002959404001756039,3.9329046467268404e-05,6.554729365697766e-05,4.0,False,False,False
RP11-307P5.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-242F11.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
