gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,label_set,lineage_name,n_cells
KDM4A-AS1,-0.010036832474253939,0.056124440799577416,0.1982209969421657,11.192742,False,lineage_pub,Kupffer,36217
KIAA0087,-0.006557504113982324,0.2120627316429972,0.5001643973364145,7.7298355,False,lineage_pub,Kupffer,36217
KIF25-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
KIF9-AS1,-0.010484694396190281,0.04600979108448132,0.16824766824537024,2.1006508,False,lineage_pub,Kupffer,36217
KLHL6-AS1,-0.0051917116105443615,0.32315511168230804,0.6396395903253024,4.0029535,False,lineage_pub,Kupffer,36217
KMT2E-AS1,-0.01195854571708879,0.02285765342743286,0.09438351630561989,0.5118656,False,lineage_pub,Kupffer,36217
KRTAP5-AS1,-0.0012801714370094769,0.8075266062239267,1.0,10.177301,False,lineage_pub,Kupffer,36217
KTN1-AS1,-0.012746606512782836,0.015275043608231,0.06624302831107214,11.636508,False,lineage_pub,Kupffer,36217
LAMTOR5-AS1,-0.016669585811078632,0.001511530975371022,0.008638749879107233,2.257905,False,lineage_pub,Kupffer,36217
LATS2-AS1,0.00874606510749222,0.09602903688439547,0.3139131016334595,1.1177435,False,lineage_pub,Kupffer,36217
LBX2-AS1,-0.026299435797342615,5.566612164658357e-07,6.0809953140508385e-06,0.999002,False,lineage_pub,Kupffer,36217
LDLRAD4-AS1,0.007031083880661691,0.18088360194969078,0.4524711550219801,9.206942,False,lineage_pub,Kupffer,36217
LEMD1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LENG8-AS1,-0.02642614001049791,4.909885879021458e-07,5.5129806060947946e-06,2.0392466,False,lineage_pub,Kupffer,36217
LGALS8-AS1,-0.004012890572048988,0.44506960160731723,0.7699468552614666,2.9225264,False,lineage_pub,Kupffer,36217
LIFR-AS1,-0.00782464953603977,0.13647103565164934,0.3861459139913881,9.131796,False,lineage_pub,Kupffer,36217
LIMD1-AS1,0.00437413914214238,0.40517904206107586,0.7408252400396366,2.226328,False,lineage_pub,Kupffer,36217
LINC-PINT,0.00532221374205082,0.3111412820935628,0.621562329737835,1.278738,False,lineage_pub,Kupffer,36217
LINC-ROR,0.006639771366152144,0.20638456126793447,0.4939951737940228,8.026199,False,lineage_pub,Kupffer,36217
LINC00092,0.0014975676545537881,0.7756526477342076,1.0,8.553838,False,lineage_pub,Kupffer,36217
LINC00102,-0.009306434033315566,0.07655026404329142,0.2590701092916098,9.384719,False,lineage_pub,Kupffer,36217
LINC00106,-0.0025102943738153365,0.6328548632196579,0.9260383227422919,2.1176739,False,lineage_pub,Kupffer,36217
LINC00114,-0.004714842664543565,0.36958839799254695,0.6918758947235748,9.746211,False,lineage_pub,Kupffer,36217
LINC00115,-0.02632094576444414,5.449450234515709e-07,6.0293276312654576e-06,1.545402,False,lineage_pub,Kupffer,36217
LINC00158,-0.01049461075542922,0.04580446822714762,0.16824766824537024,9.592209,False,lineage_pub,Kupffer,36217
LINC00159,-0.0007212400094707315,0.8908310022166738,1.0,8.84686,False,lineage_pub,Kupffer,36217
LINC00161,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00174,0.010399301782413762,0.04781016994710853,0.17262435328982695,1.5702939,False,lineage_pub,Kupffer,36217
LINC00184,-0.0037343646483397456,0.47729737415559503,0.809248789580115,8.45853,False,lineage_pub,Kupffer,36217
LINC00200,0.010121268415657381,0.05408719324049568,0.19208743936850936,9.716089,False,lineage_pub,Kupffer,36217
LINC00205,-0.01461118407229624,0.005424643337540667,0.02721783255986974,1.2100754,False,lineage_pub,Kupffer,36217
LINC00221,-0.004492724762723194,0.39256516711378225,0.7254469790560901,9.719615,False,lineage_pub,Kupffer,36217
LINC00222,-0.0048900797003506875,0.35206413777498635,0.6692320504401172,9.934326,False,lineage_pub,Kupffer,36217
LINC00226,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00237,-0.0017057150193193573,0.7454840983907889,1.0,10.938899,False,lineage_pub,Kupffer,36217
LINC00240,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00242,0.00547265122611278,0.29766246938279783,0.6060686257755027,8.992247,False,lineage_pub,Kupffer,36217
LINC00261,-0.002291112155871472,0.6628355080993,0.9486352296678208,10.632952,False,lineage_pub,Kupffer,36217
LINC00265,-0.0007979080898220443,0.8793109293401167,1.0,2.6699352,False,lineage_pub,Kupffer,36217
LINC00276,0.00820152925055289,0.11857422848017884,0.3553109693694248,7.505658,False,lineage_pub,Kupffer,36217
LINC00278,-0.005578908123861852,0.2883807607104873,0.5954163178744031,1.21492,False,lineage_pub,Kupffer,36217
LINC00298,-0.0039756156619606174,0.44930935841886005,0.7714143673970589,7.8937864,False,lineage_pub,Kupffer,36217
LINC00299,0.004977027900670735,0.34356762966265664,0.6599942093337927,11.054467,False,lineage_pub,Kupffer,36217
LINC00304,-0.007157921882334942,0.1731418137280142,0.4443361120805074,8.178111,False,lineage_pub,Kupffer,36217
LINC00305,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00309,-0.00581662869652428,0.2683284878647666,0.5818278518273708,0.61098146,False,lineage_pub,Kupffer,36217
LINC00310,0.0008125999194403544,0.8771061859138228,1.0,8.970916,False,lineage_pub,Kupffer,36217
LINC00311,0.007588162392381275,0.14872314896301483,0.4087518393473943,9.7340975,False,lineage_pub,Kupffer,36217
LINC00313,-0.000932467382298707,0.8591552613219632,1.0,9.304018,False,lineage_pub,Kupffer,36217
LINC00315,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00319,0.005984818672710656,0.25473333642830787,0.5665847147877054,7.9947157,False,lineage_pub,Kupffer,36217
LINC00322,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00323,0.008436103944360531,0.10839959531934058,0.33932128420134955,9.835094,False,lineage_pub,Kupffer,36217
LINC00324,-0.020925133407060776,6.819084348449073e-05,0.0005162166484834694,0.8265939,False,lineage_pub,Kupffer,36217
LINC00327,0.010466155275213756,0.046395731719268606,0.1689431074840878,10.066862,False,lineage_pub,Kupffer,36217
LINC00330,-0.005798649220960089,0.2698107558015623,0.5826373207535593,9.184416,False,lineage_pub,Kupffer,36217
LINC00332,-0.003992201669147053,0.4474199950710492,0.7707055004916477,7.861081,False,lineage_pub,Kupffer,36217
LINC00333,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00334,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00336,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00339,-0.055188997953499457,7.725304210242284e-26,3.0304261515632234e-24,1.4221067,False,lineage_pub,Kupffer,36217
LINC00342,0.060374128985741134,1.3229465561710886e-30,5.708514389878246e-29,3.2058706,False,lineage_pub,Kupffer,36217
LINC00355,-0.0013332510754451704,0.7997124777279013,1.0,8.751396,False,lineage_pub,Kupffer,36217
LINC00359,0.002460693931937251,0.6395890774561609,0.9308016422338395,9.244661,False,lineage_pub,Kupffer,36217
LINC00379,0.00048792442240505916,0.9260207034449117,1.0,11.596949,False,lineage_pub,Kupffer,36217
LINC00381,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00384,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00393,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00398,-0.002803537820785882,0.5936755277879222,0.8925480951880739,8.022424,False,lineage_pub,Kupffer,36217
LINC00399,-0.01049279629569735,0.045841979664093806,0.16824766824537024,9.637312,False,lineage_pub,Kupffer,36217
LINC00402,-0.0009735939781342223,0.853012540371137,1.0,8.486839,False,lineage_pub,Kupffer,36217
LINC00407,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00412,-0.00727555148101506,0.16618594593344377,0.43592240529046195,9.482151,False,lineage_pub,Kupffer,36217
LINC00426,-0.0197706869879907,0.0001680546579687581,0.0011419777151735293,11.265886,False,lineage_pub,Kupffer,36217
LINC00427,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00449,-0.0032206778203923573,0.5399424314801369,0.8645089394570652,3.5044918,False,lineage_pub,Kupffer,36217
LINC00461,-0.0012082654932178665,0.8181428158518489,1.0,8.35046,False,lineage_pub,Kupffer,36217
LINC00462,-0.0036083572795756066,0.49228660104915717,0.8201608816707,8.437456,False,lineage_pub,Kupffer,36217
LINC00469,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00470,0.018457960367322966,0.00044329601877905674,0.0028338108459727853,12.279349,False,lineage_pub,Kupffer,36217
LINC00472,0.014555664228999978,0.005603816998661102,0.02779364407956627,11.050791,False,lineage_pub,Kupffer,36217
LINC00479,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00482,-0.04187572426330717,1.5550589190076992e-15,4.066714688192862e-14,4.0911846,False,lineage_pub,Kupffer,36217
LINC00484,-0.021171033804686296,5.593792994717863e-05,0.0004349048067064429,13.038677,False,lineage_pub,Kupffer,36217
LINC00485,0.005057726979305903,0.3357999853474127,0.6541656599431538,7.209715,False,lineage_pub,Kupffer,36217
LINC00486,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00487,0.013685417128469967,0.00920160526083817,0.043157529022300765,11.229145,False,lineage_pub,Kupffer,36217
LINC00491,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00494,-0.008175896330355672,0.11972999908661972,0.35545895082550827,8.145967,False,lineage_pub,Kupffer,36217
LINC00500,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00501,-0.0017179016675063694,0.7437293171310542,1.0,8.822542,False,lineage_pub,Kupffer,36217
LINC00504,0.003250299637914862,0.5362213129523952,0.8617485904616704,11.535709,False,lineage_pub,Kupffer,36217
LINC00507,0.004851155798893031,0.35591048867277614,0.6735762099223812,8.578182,False,lineage_pub,Kupffer,36217
LINC00511,0.0008603532281126145,0.8699467098049645,1.0,2.2514286,False,lineage_pub,Kupffer,36217
LINC00525,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00526,-0.004989406340573268,0.34236875584455845,0.6599942093337927,1.0881052,False,lineage_pub,Kupffer,36217
LINC00528,-0.040540538111496126,1.1809429823977415e-14,2.7544697129979754e-13,1.3961182,False,lineage_pub,Kupffer,36217
LINC00534,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00543,-0.004345958810361371,0.40821181203023793,0.7432210839284712,10.21686,False,lineage_pub,Kupffer,36217
LINC00544,-0.003397816656222052,0.5178843608428835,0.8432720819007706,8.17473,False,lineage_pub,Kupffer,36217
LINC00545,-0.005884107389805407,0.2628153383019974,0.5713089092056014,8.63966,False,lineage_pub,Kupffer,36217
LINC00551,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00562,-0.014474932547600043,0.0058738871023326185,0.02880890261024311,4.944443,False,lineage_pub,Kupffer,36217
LINC00563,0.007777232469475039,0.13886307982788276,0.38908713601124295,9.278218,False,lineage_pub,Kupffer,36217
LINC00570,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00571,0.008292759006439224,0.11453158899053852,0.3508127849206054,9.818923,False,lineage_pub,Kupffer,36217
LINC00574,0.0013519816577543594,0.7969597873044184,1.0,9.7097025,False,lineage_pub,Kupffer,36217
LINC00578,-0.0007095439280501414,0.89259053413061,1.0,9.278332,False,lineage_pub,Kupffer,36217
LINC00582,0.004122752746758696,0.4327071193803465,0.7665648335942875,9.261559,False,lineage_pub,Kupffer,36217
LINC00592,-0.007261807546459882,0.1669876625914527,0.4366132080987509,9.070282,False,lineage_pub,Kupffer,36217
LINC00595,-0.006773501272992913,0.1973913511012867,0.4806297924963649,9.715337,False,lineage_pub,Kupffer,36217
LINC00598,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00601,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00604,0.003020720850067782,0.5653942742923148,0.8758519521078857,8.848363,False,lineage_pub,Kupffer,36217
LINC00607,-0.0056072632125402574,0.28593723958115225,0.5946116572494805,11.041402,False,lineage_pub,Kupffer,36217
LINC00608,-0.005038151657715205,0.33767373260340877,0.6548593960376219,8.40314,False,lineage_pub,Kupffer,36217
LINC00621,-0.009706137473404113,0.06472802291125503,0.22344113508965235,10.242725,False,lineage_pub,Kupffer,36217
LINC00623,0.0034426304104634613,0.5123787684585366,0.8403279759616268,1.6800375,False,lineage_pub,Kupffer,36217
LINC00629,-0.000979409810791536,0.8521445900918054,1.0,9.396063,False,lineage_pub,Kupffer,36217
LINC00630,-0.002840835106969763,0.588772927169466,0.8867557349864733,2.876688,False,lineage_pub,Kupffer,36217
LINC00632,0.005441718175985791,0.3004016281481352,0.6071349065382685,9.261559,False,lineage_pub,Kupffer,36217
LINC00636,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00638,-0.015573216509009986,0.003038858637714354,0.016089171805812808,12.59206,False,lineage_pub,Kupffer,36217
LINC00639,0.020260888915355574,0.00011522697067587439,0.0008019425459135452,11.735089,False,lineage_pub,Kupffer,36217
LINC00640,-0.006172155719257798,0.2401631612975678,0.5468622907646464,8.935861,False,lineage_pub,Kupffer,36217
LINC00642,-0.0032081358748792194,0.5415218465182978,0.8654321361949834,7.5781565,False,lineage_pub,Kupffer,36217
LINC00648,-0.031449505903527034,2.1459504019520376e-09,3.1930262015251867e-08,12.451243,False,lineage_pub,Kupffer,36217
LINC00649,0.003155267848658292,0.5482047980514456,0.8712720823543234,2.4637556,False,lineage_pub,Kupffer,36217
LINC00654,0.00079236753031541,0.8801426226831094,1.0,2.5740795,False,lineage_pub,Kupffer,36217
LINC00656,-0.007588722919497021,0.14869314722416985,0.4087518393473943,3.0824823,False,lineage_pub,Kupffer,36217
LINC00659,-0.00811574627287071,0.12247676714788952,0.35951513621982534,10.34046,False,lineage_pub,Kupffer,36217
LINC00662,-0.023871576112750512,5.534513118089963e-06,5.5538195591995795e-05,1.3837867,False,lineage_pub,Kupffer,36217
LINC00663,-0.013712863673193009,0.009062286919750933,0.042971173690906896,12.160141,False,lineage_pub,Kupffer,36217
LINC00664,0.005227821913273585,0.3198009841840597,0.6359176252323583,13.167365,False,lineage_pub,Kupffer,36217
LINC00665,-0.014568998318979953,0.005560304718658123,0.027737242613884164,3.9759383,False,lineage_pub,Kupffer,36217
LINC00667,-0.021659858470351304,3.7498126465461366e-05,0.00031418333145333163,0.61231756,False,lineage_pub,Kupffer,36217
LINC00671,0.0008949593891992697,0.8647649553946467,1.0,3.672144,False,lineage_pub,Kupffer,36217
LINC00677,-0.0020491883453250368,0.6965637894058433,0.9723340358563402,10.241266,False,lineage_pub,Kupffer,36217
LINC00678,0.005747302793238896,0.2740747530833733,0.5828521927351992,7.4101753,False,lineage_pub,Kupffer,36217
LINC00682,0.0021663441225115644,0.6801502533036637,0.9638254000017437,8.337794,False,lineage_pub,Kupffer,36217
LINC00683,2.005197540634685e-05,0.9969553497028754,1.0,9.238202,False,lineage_pub,Kupffer,36217
LINC00685,-0.08522065422502978,2.3401470151171905e-59,2.2439409711623728e-57,2.202058,False,lineage_pub,Kupffer,36217
LINC00686,0.01131535624986392,0.031287772662773015,0.12329382560718315,9.744471,False,lineage_pub,Kupffer,36217
LINC00687,-0.008719853568100866,0.09702936206094231,0.3153385486110556,8.372331,False,lineage_pub,Kupffer,36217
LINC00691,-0.004071179538496523,0.4384855897854964,0.767572137900372,9.457432,False,lineage_pub,Kupffer,36217
LINC00692,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00702,0.007079903892609899,0.17787390285959212,0.4488455501983275,8.848363,False,lineage_pub,Kupffer,36217
LINC00707,-0.0028774209437072737,0.5839820844150578,0.8841693664038508,8.325078,False,lineage_pub,Kupffer,36217
LINC00838,-0.003454683569783613,0.5109032028971764,0.8403279759616268,9.381161,False,lineage_pub,Kupffer,36217
LINC00839,-5.963070477466277e-05,0.9909459699797998,1.0,8.820493,False,lineage_pub,Kupffer,36217
LINC00842,-0.0017309760227297555,0.7418481919799814,1.0,9.154474,False,lineage_pub,Kupffer,36217
LINC00844,0.010454539593601948,0.046638928665769325,0.16911510688470135,12.071065,False,lineage_pub,Kupffer,36217
LINC00847,-0.01773225667121512,0.0007388737824284582,0.004397572925763858,0.9011276,False,lineage_pub,Kupffer,36217
LINC00852,0.004010849062043626,0.4453012168479747,0.7699468552614666,2.090188,False,lineage_pub,Kupffer,36217
LINC00853,-0.0005760561891501583,0.9127074790077309,1.0,10.002318,False,lineage_pub,Kupffer,36217
LINC00861,-0.033304007170908825,2.304418557379862e-10,3.899437676507492e-09,12.600785,False,lineage_pub,Kupffer,36217
LINC00862,-0.005168504708678574,0.3253227599896573,0.6424566175539458,3.084652,False,lineage_pub,Kupffer,36217
LINC00863,0.0036618754143603886,0.48588967890758333,0.8172186853798865,1.7181749,False,lineage_pub,Kupffer,36217
LINC00865,-0.01370030861673926,0.009125780836288585,0.04303578612960136,3.8169022,False,lineage_pub,Kupffer,36217
LINC00867,-0.009801249643848074,0.06214872905051674,0.21626755310724172,9.085326,False,lineage_pub,Kupffer,36217
LINC00868,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00869,0.004982825390926148,0.34300579904937917,0.6599942093337927,9.213125,False,lineage_pub,Kupffer,36217
LINC00870,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00871,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00877,-0.007298137400375767,0.16487474707086275,0.43592240529046195,2.517152,False,lineage_pub,Kupffer,36217
LINC00880,-0.005767407044373968,0.272399769007251,0.5826373207535593,9.071238,False,lineage_pub,Kupffer,36217
LINC00881,0.0031048942160187753,0.5546101160689827,0.8732378405133456,9.946387,False,lineage_pub,Kupffer,36217
LINC00882,-0.0022683793808388865,0.6659772073090214,0.9504005825824408,9.932166,False,lineage_pub,Kupffer,36217
LINC00885,-0.004045102648821183,0.44142415177444655,0.7695940262249441,9.982901,False,lineage_pub,Kupffer,36217
LINC00886,-0.0069933083345166324,0.1832382464575805,0.45440978934739074,1.2101321,False,lineage_pub,Kupffer,36217
LINC00887,-0.006716078295425582,0.20121721957284555,0.48641585571811125,2.3062563,False,lineage_pub,Kupffer,36217
LINC00896,-0.008177245838873106,0.11966893143934126,0.35545895082550827,11.3815775,False,lineage_pub,Kupffer,36217
LINC00900,-0.03226693739811982,8.147236783569475e-10,1.2783755171309922e-08,2.4190507,False,lineage_pub,Kupffer,36217
LINC00907,0.004112808873123054,0.43381782868500923,0.7665648335942875,9.877826,False,lineage_pub,Kupffer,36217
LINC00910,-0.013437219101666675,0.010550860819237612,0.04843294088830882,1.3268075,False,lineage_pub,Kupffer,36217
LINC00920,-0.0014140991970347909,0.7878490867436378,1.0,1.7910919,False,lineage_pub,Kupffer,36217
LINC00923,-0.004719524843140922,0.3691132280651958,0.6918758947235748,11.805923,False,lineage_pub,Kupffer,36217
LINC00924,0.006804643173909291,0.19533888718238782,0.4775565428849878,2.9855862,False,lineage_pub,Kupffer,36217
LINC00926,-0.016128001589765132,0.002145066565458538,0.011866618243530245,1.9106531,False,lineage_pub,Kupffer,36217
LINC00929,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00937,-0.19034778222952892,1.325691169288609e-292,5.720357395480349e-290,4.938239,False,lineage_pub,Kupffer,36217
LINC00938,-0.028984971134859015,3.447760647884245e-08,4.5082082410971266e-07,1.0847087,False,lineage_pub,Kupffer,36217
LINC00939,-0.001614873972424711,0.7586055549002532,1.0,7.8291655,False,lineage_pub,Kupffer,36217
LINC00940,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00941,0.006636002643277543,0.20664224535300374,0.4939951737940228,8.948278,False,lineage_pub,Kupffer,36217
LINC00943,-0.0032413078892520888,0.5373494985812928,0.8619565376870922,8.419766,False,lineage_pub,Kupffer,36217
LINC00944,-0.0023044420646178483,0.6609960476537904,0.9475740683143207,1.3399019,False,lineage_pub,Kupffer,36217
LINC00951,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00954,0.0010738503552515698,0.8380761410831993,1.0,1.4387665,False,lineage_pub,Kupffer,36217
LINC00957,-0.018127739891623335,0.0005605618664559623,0.0034588100637192773,2.5422435,False,lineage_pub,Kupffer,36217
LINC00958,0.002993861136424288,0.5688565819233525,0.8758519521078857,2.4429283,False,lineage_pub,Kupffer,36217
LINC00960,-0.020746601508407205,7.86340234344687e-05,0.0005850100191719524,4.0723853,False,lineage_pub,Kupffer,36217
LINC00964,-0.001139597272323592,0.8283122615349098,1.0,9.273391,False,lineage_pub,Kupffer,36217
LINC00968,-0.022705965130645593,1.5495328826429474e-05,0.00013614441474450582,1.6744285,False,lineage_pub,Kupffer,36217
LINC00970,0.007112711253706715,0.17587241155963063,0.44772239284944315,9.733379,False,lineage_pub,Kupffer,36217
LINC00971,0.00475428910271064,0.3655970772147251,0.6879333189510306,10.129277,False,lineage_pub,Kupffer,36217
LINC00987,-0.01689341887063967,0.0013041489074530751,0.007503203380880025,3.2039356,False,lineage_pub,Kupffer,36217
LINC00989,-0.008036582491773608,0.12616655103592608,0.36784369440541964,8.328617,False,lineage_pub,Kupffer,36217
LINC00992,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC00996,-0.014473399562032562,0.005879126975424559,0.02880890261024311,5.4504967,False,lineage_pub,Kupffer,36217
LINC01001,-0.020816996402201308,7.434754868288332e-05,0.0005579298653332897,3.5595927,False,lineage_pub,Kupffer,36217
LINC01003,-0.02719792014619098,2.2578315998453003e-07,2.633119825224992e-06,0.54581976,False,lineage_pub,Kupffer,36217
LINC01004,-0.02157706678845475,4.014959636546844e-05,0.00033041809467445205,2.6571121,False,lineage_pub,Kupffer,36217
LINC01010,-0.015692632731482525,0.002821827251463429,0.01522023073758087,5.2587557,False,lineage_pub,Kupffer,36217
LINC01011,-0.02357099565416966,7.2501593252659194e-06,7.110099429209646e-05,2.3704104,False,lineage_pub,Kupffer,36217
LINC01013,0.019581410632411995,0.00019398712773415752,0.0013078975877701402,11.101937,False,lineage_pub,Kupffer,36217
LINC01018,-0.0030563272504948295,0.5608201577201564,0.8732378405133456,8.713962,False,lineage_pub,Kupffer,36217
LINC01023,-0.032482179555945484,6.288467821013804e-10,1.004990320284243e-08,2.3635993,False,lineage_pub,Kupffer,36217
LINC01030,0.0036548000394822744,0.48673279754955007,0.8172186853798865,10.080428,False,lineage_pub,Kupffer,36217
LINC01031,-0.004274566933140624,0.4159552833344555,0.7494142161119731,8.11028,False,lineage_pub,Kupffer,36217
LINC01036,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01048,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01050,-0.006588600434652511,0.20990330529410872,0.49902631534109043,9.0034685,False,lineage_pub,Kupffer,36217
LINC01054,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01058,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01063,-0.0025787199909708372,0.6236145900275226,0.9231207396119245,2.308094,False,lineage_pub,Kupffer,36217
LINC01068,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01072,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01085,-0.005921709755843444,0.25977731069710996,0.5688419066045978,9.117153,False,lineage_pub,Kupffer,36217
LINC01087,0.007362176765663606,0.16119937463619835,0.4347345634719974,7.994178,False,lineage_pub,Kupffer,36217
LINC01088,-0.008349413165100293,0.11207619444973506,0.3466729598929081,9.323771,False,lineage_pub,Kupffer,36217
LINC01090,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01091,0.0037712940960814676,0.4729522242990692,0.8050449103946681,9.041245,False,lineage_pub,Kupffer,36217
LINC01093,-0.007914960213630378,0.13200325315633468,0.37721459428449283,10.655936,False,lineage_pub,Kupffer,36217
LINC01094,-0.038267020010500204,3.2185354229794897e-13,6.613323976264999e-12,2.9797773,False,lineage_pub,Kupffer,36217
LINC01095,0.018572151471170424,0.00040838474771683335,0.0026301196811912477,11.182319,False,lineage_pub,Kupffer,36217
LINC01099,0.006241596280645613,0.23491455341567216,0.5377486991982098,9.261559,False,lineage_pub,Kupffer,36217
LINC01102,5.277365922956572e-05,0.9919870724406628,1.0,8.323431,False,lineage_pub,Kupffer,36217
LINC01104,0.0011235867132074326,0.830687560923577,1.0,8.877653,False,lineage_pub,Kupffer,36217
LINC01106,0.0034986949257305483,0.505534181822671,0.8341797302351148,8.989112,False,lineage_pub,Kupffer,36217
LINC01111,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01114,-0.018738242737687812,0.0003621661893386742,0.002367798646964211,11.849109,False,lineage_pub,Kupffer,36217
LINC01115,0.0055502456668809165,0.2908650370639292,0.5962387814398358,9.313057,False,lineage_pub,Kupffer,36217
LINC01116,-0.015380103875032457,0.003422230837832541,0.017899304321512016,1.2921867,False,lineage_pub,Kupffer,36217
LINC01117,-0.0017309760227297555,0.7418481919799814,1.0,9.154474,False,lineage_pub,Kupffer,36217
LINC01118,0.0018590711066588678,0.7235011099568283,0.9912424644851506,10.360046,False,lineage_pub,Kupffer,36217
LINC01119,0.0009380181699659828,0.8583256821968513,1.0,10.677652,False,lineage_pub,Kupffer,36217
LINC01122,-0.015777958662243654,0.002675526268230266,0.014521881569073705,9.886905,False,lineage_pub,Kupffer,36217
LINC01123,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01124,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01132,0.004222940493710948,0.4216085498332244,0.7577476979605728,8.683181,False,lineage_pub,Kupffer,36217
LINC01133,-0.002855804893157107,0.586810470335776,0.8853451676569488,8.590867,False,lineage_pub,Kupffer,36217
LINC01134,-0.003042487922653311,0.5625958740734881,0.8732378405133456,2.0068812,False,lineage_pub,Kupffer,36217
LINC01135,-0.019119868422710587,0.00027384319277345753,0.0018178975027961066,11.606413,False,lineage_pub,Kupffer,36217
LINC01138,0.00312121558232886,0.5525307508571219,0.8730445852795554,10.012126,False,lineage_pub,Kupffer,36217
LINC01140,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LINC01149,-0.0055787549500625625,0.2883939986923528,0.5954163178744031,7.7663727,False,lineage_pub,Kupffer,36217
LINC01150,-0.00033738023252320476,0.9488079329500075,1.0,8.175318,False,lineage_pub,Kupffer,36217
LINC01151,0.0019807713430830334,0.7062157493819482,0.9798459673900664,8.057122,False,lineage_pub,Kupffer,36217
LINC01152,0.0070867485251131105,0.17745493615373215,0.4488455501983275,7.168767,False,lineage_pub,Kupffer,36217
LINC01160,-0.010390141419630319,0.048006772641435075,0.17262435328982695,10.601686,False,lineage_pub,Kupffer,36217
LINC01166,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LIPE-AS1,-4.962301222816731e-05,0.992465438586372,1.0,1.6811597,False,lineage_pub,Kupffer,36217
LL22NC03-63E9.3,0.008929805747920896,0.0892465661557685,0.29839532231805727,7.5292225,False,lineage_pub,Kupffer,36217
LMCD1-AS1,-0.007761237669235368,0.1396772102249771,0.39010172305551855,9.410282,False,lineage_pub,Kupffer,36217
LMLN-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
LOH12CR2,-0.03023398735961892,8.670549583046127e-09,1.226669555765378e-07,1.8162656,False,lineage_pub,Kupffer,36217
LOXL1-AS1,-0.008011369598796112,0.12735971393018716,0.3700721653931027,10.16248,False,lineage_pub,Kupffer,36217
LPP-AS1,0.0029005408325126075,0.580963970265168,0.882697018202183,8.436227,False,lineage_pub,Kupffer,36217
